Date,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-11-27,272.0,1958.0,370.0,11,27,0,0,0,2600.0,3773.0,3451.0,1756.0,1057.0,577.0,454.0,472.0,631.0,135.0,2244.0,2243.0,1167.0
2023-11-28,240.0,2825.5,686.0,11,28,1,0,0,3751.5,2600.0,4186.0,3095.0,272.0,864.5,500.0,370.0,601.5,188.0,1958.0,2720.0,2407.0
2023-11-29,1420.0,3159.0,110.0,11,29,2,0,0,4689.0,3751.5,2510.5,2497.0,240.0,665.0,296.0,686.0,405.0,40.0,2825.5,1440.5,2161.0
2023-11-30,1795.0,3083.0,1058.0,11,30,3,0,0,5936.0,4689.0,3131.75,1771.5,1420.0,850.0,377.5,110.0,255.0,160.0,3159.0,2026.75,1234.0
2023-12-01,1437.0,2343.0,503.0,12,1,4,1,0,4283.0,5936.0,3614.0,5065.0,1795.0,594.0,274.0,1058.0,328.0,2941.0,3083.0,2692.0,1850.0
2023-12-02,2189.0,1202.0,349.0,12,2,5,1,1,3740.0,4283.0,7558.0,5396.0,1437.0,448.0,678.0,503.0,1040.0,383.0,2343.0,6070.0,4335.0
2023-12-03,110.0,2133.5,665.0,12,3,6,0,1,2908.5,3740.0,3773.0,2705.0,2189.0,1057.0,987.0,349.0,472.0,678.0,1202.0,2244.0,1040.0
2023-12-04,375.0,3426.0,635.25,12,4,0,0,0,4436.25,2908.5,2600.0,2731.5,110.0,272.0,614.0,665.0,370.0,462.0,2133.5,1958.0,1655.5
2023-12-05,128.0,2831.0,827.0,12,5,1,0,0,3786.0,4436.25,3751.5,2522.0,375.0,240.0,244.0,635.25,686.0,844.0,3426.0,2825.5,1434.0
2023-12-06,1393.0,2824.5,129.0,12,6,2,0,0,4346.5,3786.0,4689.0,1405.5,128.0,1420.0,365.0,827.0,110.0,125.0,2831.0,3159.0,915.5
2023-12-07,191.0,3493.0,1661.0,12,7,3,0,0,5345.0,4346.5,5936.0,2672.0,1393.0,1795.0,199.0,129.0,1058.0,563.0,2824.5,3083.0,1910.0
2023-12-08,521.0,2577.0,314.0,12,8,4,1,0,3412.0,5345.0,4283.0,3604.0,191.0,1437.0,950.0,1661.0,503.0,736.0,3493.0,2343.0,1918.0
2023-12-09,785.0,2050.0,25.0,12,9,5,1,0,2860.0,3412.0,3740.0,4608.5,521.0,2189.0,531.5,314.0,349.0,421.0,2577.0,1202.0,3656.0
2023-12-10,1837.0,2298.0,336.0,12,10,6,0,0,4471.0,2860.0,2908.5,5004.0,785.0,110.0,1415.0,25.0,665.0,1305.0,2050.0,2133.5,2284.0
2023-12-11,443.0,3176.0,518.5,12,11,0,0,0,4137.5,4471.0,4436.25,4686.0,1837.0,375.0,1073.0,336.0,635.25,1563.0,2298.0,3426.0,2050.0
2023-12-12,347.5,2001.0,400.0,12,12,1,0,0,2748.5,4137.5,3786.0,4557.0,443.0,128.0,1921.0,518.5,827.0,1029.0,3176.0,2831.0,1607.0
2023-12-13,519.0,1735.0,410.0,12,13,2,0,0,2664.0,2748.5,4346.5,2815.0,347.5,1393.0,130.0,400.0,129.0,670.0,2001.0,2824.5,2015.0
2023-12-14,563.0,1864.0,755.0,12,14,3,0,0,3182.0,2664.0,5345.0,2142.0,519.0,191.0,492.0,410.0,1661.0,733.0,1735.0,3493.0,917.0
2023-12-15,211.0,1205.5,185.0,12,15,4,1,0,1601.5,3182.0,3412.0,5985.5,563.0,521.0,932.0,755.0,314.0,945.5,1864.0,2577.0,4108.0
2023-12-16,340.0,2187.0,0.0,12,16,5,1,0,2527.0,1601.5,2860.0,3252.0,211.0,785.0,354.0,185.0,25.0,360.0,1205.5,2050.0,2538.0
2023-12-17,582.0,1637.0,330.0,12,17,6,0,0,2549.0,2527.0,4471.0,3279.5,340.0,1837.0,908.0,0.0,336.0,631.5,2187.0,2298.0,1740.0
2023-12-18,469.0,1382.0,161.0,12,18,0,0,0,2012.0,2549.0,4137.5,2730.0,582.0,443.0,1059.0,330.0,518.5,291.0,1637.0,3176.0,1380.0
2023-12-19,123.0,871.0,677.5,12,19,1,0,0,1671.5,2012.0,2748.5,5136.0,469.0,347.5,1110.0,161.0,400.0,977.0,1382.0,2001.0,3049.0
2023-12-20,1468.9,1438.0,165.5,12,20,2,0,0,3072.4,1671.5,2664.0,3451.0,123.0,519.0,577.0,677.5,410.0,631.0,871.0,1735.0,2243.0
2023-12-21,548.9,2418.0,350.0,12,21,3,0,0,3316.9,3072.4,3182.0,4186.0,1468.9,563.0,864.5,165.5,755.0,601.5,1438.0,1864.0,2720.0
2023-12-22,469.75,1054.0,163.0,12,22,4,1,0,1686.75,3316.9,1601.5,2510.5,548.9,211.0,665.0,350.0,185.0,405.0,2418.0,1205.5,1440.5
2023-12-23,736.0,2983.0,284.0,12,23,5,1,0,4003.0,1686.75,2527.0,3131.75,469.75,340.0,850.0,163.0,0.0,255.0,1054.0,2187.0,2026.75
2023-12-24,2007.0,1835.0,178.0,12,24,6,0,0,4020.0,4003.0,2549.0,3614.0,736.0,582.0,594.0,284.0,330.0,328.0,2983.0,1637.0,2692.0
2023-12-25,1147.0,1680.0,379.5,12,25,0,0,0,3206.5,4020.0,2012.0,7558.0,2007.0,469.0,448.0,178.0,161.0,1040.0,1835.0,1382.0,6070.0
2023-12-26,1334.0,3051.0,1213.0,12,26,1,0,0,5598.0,3206.5,1671.5,3773.0,1147.0,123.0,1057.0,379.5,677.5,472.0,1680.0,871.0,2244.0
2023-12-27,1556.0,3009.0,559.0,12,27,2,0,0,5124.0,5598.0,3072.4,2600.0,1334.0,1468.9,272.0,1213.0,165.5,370.0,3051.0,1438.0,1958.0
2023-12-28,2099.0,3986.0,329.0,12,28,3,0,0,6414.0,5124.0,3316.9,3751.5,1556.0,548.9,240.0,559.0,350.0,686.0,3009.0,2418.0,2825.5
2023-12-29,950.0,2997.0,965.5,12,29,4,1,0,4912.5,6414.0,1686.75,4689.0,2099.0,469.75,1420.0,329.0,163.0,110.0,3986.0,1054.0,3159.0
2023-12-30,1253.0,4894.0,2769.5,12,30,5,1,0,8916.5,4912.5,4003.0,5936.0,950.0,736.0,1795.0,965.5,284.0,1058.0,2997.0,2983.0,3083.0
2023-12-31,1337.0,2321.0,853.0,12,31,6,0,1,4511.0,8916.5,4020.0,4283.0,1253.0,2007.0,1437.0,2769.5,178.0,503.0,4894.0,1835.0,2343.0
2024-01-01,1374.0,8137.8,952.0,1,1,0,0,1,10463.8,4511.0,3206.5,3740.0,1337.0,1147.0,2189.0,853.0,379.5,349.0,2321.0,1680.0,1202.0
2024-01-02,817.8,8881.0,1561.0,1,2,1,0,0,11259.8,10463.8,5598.0,2908.5,1374.0,1334.0,110.0,952.0,1213.0,665.0,8137.8,3051.0,2133.5
2024-01-03,0.0,10052.5,4504.0,1,3,2,0,0,14556.5,11259.8,5124.0,4436.25,817.8,1556.0,375.0,1561.0,559.0,635.25,8881.0,3009.0,3426.0
2024-01-04,6179.8,5715.0,1248.0,1,4,3,0,0,13142.8,14556.5,6414.0,3786.0,0.0,2099.0,128.0,4504.0,329.0,827.0,10052.5,3986.0,2831.0
2024-01-05,3023.8,6806.0,4208.0,1,5,4,1,0,14037.8,13142.8,4912.5,4346.5,6179.8,950.0,1393.0,1248.0,965.5,129.0,5715.0,2997.0,2824.5
2024-01-06,560.0,3786.0,897.0,1,6,5,1,0,5243.0,14037.8,8916.5,5345.0,3023.8,1253.0,191.0,4208.0,2769.5,1661.0,6806.0,4894.0,3493.0
2024-01-07,1309.8,6300.0,2075.0,1,7,6,0,0,9684.8,5243.0,4511.0,3412.0,560.0,1337.0,521.0,897.0,853.0,314.0,3786.0,2321.0,2577.0
2024-01-08,1890.0,2880.0,1311.0,1,8,0,0,0,6081.0,9684.8,10463.8,2860.0,1309.8,1374.0,785.0,2075.0,952.0,25.0,6300.0,8137.8,2050.0
2024-01-09,1910.0,4840.8,1014.0,1,9,1,0,0,7764.8,6081.0,11259.8,4471.0,1890.0,817.8,1837.0,1311.0,1561.0,336.0,2880.0,8881.0,2298.0
2024-01-10,1472.0,3736.0,1818.0,1,10,2,0,0,7026.0,7764.8,14556.5,4137.5,1910.0,0.0,443.0,1014.0,4504.0,518.5,4840.8,10052.5,3176.0
2024-01-11,565.8,3383.0,310.0,1,11,3,0,0,4258.8,7026.0,13142.8,2748.5,1472.0,6179.8,347.5,1818.0,1248.0,400.0,3736.0,5715.0,2001.0
2024-01-12,2750.8,4668.0,1672.0,1,12,4,1,0,9090.8,4258.8,14037.8,2664.0,565.8,3023.8,519.0,310.0,4208.0,410.0,3383.0,6806.0,1735.0
2024-01-13,1696.0,7346.0,650.0,1,13,5,1,0,9692.0,9090.8,5243.0,3182.0,2750.8,560.0,563.0,1672.0,897.0,755.0,4668.0,3786.0,1864.0
2024-01-14,982.8,6172.0,980.0,1,14,6,0,0,8134.8,9692.0,9684.8,1601.5,1696.0,1309.8,211.0,650.0,2075.0,185.0,7346.0,6300.0,1205.5
2024-01-15,3110.0,6786.0,718.0,1,15,0,0,0,10614.0,8134.8,6081.0,2527.0,982.8,1890.0,340.0,980.0,1311.0,0.0,6172.0,2880.0,2187.0
2024-01-16,1942.6,4328.0,740.0,1,16,1,0,0,7010.6,10614.0,7764.8,2549.0,3110.0,1910.0,582.0,718.0,1014.0,330.0,6786.0,4840.8,1637.0
2024-01-17,1376.8,3958.0,754.0,1,17,2,0,0,6088.8,7010.6,7026.0,2012.0,1942.6,1472.0,469.0,740.0,1818.0,161.0,4328.0,3736.0,1382.0
2024-01-18,3904.0,5593.0,1572.0,1,18,3,0,0,11069.0,6088.8,4258.8,1671.5,1376.8,565.8,123.0,754.0,310.0,677.5,3958.0,3383.0,871.0
2024-01-19,3618.6,6288.0,1340.0,1,19,4,1,0,11246.6,11069.0,9090.8,3072.4,3904.0,2750.8,1468.9,1572.0,1672.0,165.5,5593.0,4668.0,1438.0
2024-01-20,2518.0,5560.0,1145.0,1,20,5,1,0,9223.0,11246.6,9692.0,3316.9,3618.6,1696.0,548.9,1340.0,650.0,350.0,6288.0,7346.0,2418.0
2024-01-21,8210.8,3454.0,560.0,1,21,6,0,0,12224.8,9223.0,8134.8,1686.75,2518.0,982.8,469.75,1145.0,980.0,163.0,5560.0,6172.0,1054.0
2024-01-22,1492.0,4199.0,560.0,1,22,0,0,0,6251.0,12224.8,10614.0,4003.0,8210.8,3110.0,736.0,560.0,718.0,284.0,3454.0,6786.0,2983.0
2024-01-23,1062.0,7168.0,864.0,1,23,1,0,0,9094.0,6251.0,7010.6,4020.0,1492.0,1942.6,2007.0,560.0,740.0,178.0,4199.0,4328.0,1835.0
2024-01-24,1148.0,3490.0,1212.0,1,24,2,0,0,5850.0,9094.0,6088.8,3206.5,1062.0,1376.8,1147.0,864.0,754.0,379.5,7168.0,3958.0,1680.0
2024-01-25,914.0,7116.0,2202.0,1,25,3,0,0,10232.0,5850.0,11069.0,5598.0,1148.0,3904.0,1334.0,1212.0,1572.0,1213.0,3490.0,5593.0,3051.0
2024-01-26,2466.0,6548.0,2912.0,1,26,4,1,0,11926.0,10232.0,11246.6,5124.0,914.0,3618.6,1556.0,2202.0,1340.0,559.0,7116.0,6288.0,3009.0
2024-01-27,2586.8,4300.0,2686.0,1,27,5,1,0,9572.8,11926.0,9223.0,6414.0,2466.0,2518.0,2099.0,2912.0,1145.0,329.0,6548.0,5560.0,3986.0
2024-01-28,1639.6,6378.0,2600.0,1,28,6,0,0,10617.6,9572.8,12224.8,4912.5,2586.8,8210.8,950.0,2686.0,560.0,965.5,4300.0,3454.0,2997.0
2024-01-29,2079.6,6710.0,2188.0,1,29,0,0,0,10977.6,10617.6,6251.0,8916.5,1639.6,1492.0,1253.0,2600.0,560.0,2769.5,6378.0,4199.0,4894.0
2024-01-30,1232.0,4523.0,2206.0,1,30,1,0,0,7961.0,10977.6,9094.0,4511.0,2079.6,1062.0,1337.0,2188.0,864.0,853.0,6710.0,7168.0,2321.0
2024-01-31,1390.0,3990.0,1710.0,1,31,2,0,0,7090.0,7961.0,5850.0,10463.8,1232.0,1148.0,1374.0,2206.0,1212.0,952.0,4523.0,3490.0,8137.8
2024-02-01,1426.0,5762.0,682.0,2,1,3,0,0,7870.0,7090.0,10232.0,11259.8,1390.0,914.0,817.8,1710.0,2202.0,1561.0,3990.0,7116.0,8881.0
2024-02-02,2318.0,3146.0,1195.0,2,2,4,1,0,6659.0,7870.0,11926.0,14556.5,1426.0,2466.0,0.0,682.0,2912.0,4504.0,5762.0,6548.0,10052.5
2024-02-03,3036.0,6758.0,1575.0,2,3,5,1,0,11369.0,6659.0,9572.8,13142.8,2318.0,2586.8,6179.8,1195.0,2686.0,1248.0,3146.0,4300.0,5715.0
2024-02-04,3078.0,3494.0,3706.0,2,4,6,0,0,10278.0,11369.0,10617.6,14037.8,3036.0,1639.6,3023.8,1575.0,2600.0,4208.0,6758.0,6378.0,6806.0
2024-02-05,3010.0,4164.0,1262.0,2,5,0,0,0,8436.0,10278.0,10977.6,5243.0,3078.0,2079.6,560.0,3706.0,2188.0,897.0,3494.0,6710.0,3786.0
2024-02-06,1474.0,5271.0,1912.0,2,6,1,0,0,8657.0,8436.0,7961.0,9684.8,3010.0,1232.0,1309.8,1262.0,2206.0,2075.0,4164.0,4523.0,6300.0
2024-02-07,2194.0,3118.0,244.0,2,7,2,0,0,5556.0,8657.0,7090.0,6081.0,1474.0,1390.0,1890.0,1912.0,1710.0,1311.0,5271.0,3990.0,2880.0
2024-02-08,1868.0,3542.0,2340.0,2,8,3,0,0,7750.0,5556.0,7870.0,7764.8,2194.0,1426.0,1910.0,244.0,682.0,1014.0,3118.0,5762.0,4840.8
2024-02-09,3392.0,3116.0,804.0,2,9,4,1,0,7312.0,7750.0,6659.0,7026.0,1868.0,2318.0,1472.0,2340.0,1195.0,1818.0,3542.0,3146.0,3736.0
2024-02-10,2734.8,4285.0,2752.0,2,10,5,1,0,9771.8,7312.0,11369.0,4258.8,3392.0,3036.0,565.8,804.0,1575.0,310.0,3116.0,6758.0,3383.0
2024-02-11,3592.0,7394.0,2220.0,2,11,6,0,0,13206.0,9771.8,10278.0,9090.8,2734.8,3078.0,2750.8,2752.0,3706.0,1672.0,4285.0,3494.0,4668.0
2024-02-12,3136.0,6475.0,2950.0,2,12,0,0,0,12561.0,13206.0,8436.0,9692.0,3592.0,3010.0,1696.0,2220.0,1262.0,650.0,7394.0,4164.0,7346.0
2024-02-13,2788.0,5889.8,1886.0,2,13,1,0,0,10563.8,12561.0,8657.0,8134.8,3136.0,1474.0,982.8,2950.0,1912.0,980.0,6475.0,5271.0,6172.0
2024-02-14,2528.0,5656.0,1694.0,2,14,2,0,0,9878.0,10563.8,5556.0,10614.0,2788.0,2194.0,3110.0,1886.0,244.0,718.0,5889.8,3118.0,6786.0
2024-02-15,2432.0,5850.5,2900.0,2,15,3,0,0,11182.5,9878.0,7750.0,7010.6,2528.0,1868.0,1942.6,1694.0,2340.0,740.0,5656.0,3542.0,4328.0
2024-02-16,2570.8,4071.0,178.5,2,16,4,1,0,6820.3,11182.5,7312.0,6088.8,2432.0,3392.0,1376.8,2900.0,804.0,754.0,5850.5,3116.0,3958.0
2024-02-17,2750.0,6324.0,2108.0,2,17,5,1,0,11182.0,6820.3,9771.8,11069.0,2570.8,2734.8,3904.0,178.5,2752.0,1572.0,4071.0,4285.0,5593.0
2024-02-18,1366.0,5958.0,544.0,2,18,6,0,0,7868.0,11182.0,13206.0,11246.6,2750.0,3592.0,3618.6,2108.0,2220.0,1340.0,6324.0,7394.0,6288.0
2024-02-19,2076.0,2814.0,1514.0,2,19,0,0,0,6404.0,7868.0,12561.0,9223.0,1366.0,3136.0,2518.0,544.0,2950.0,1145.0,5958.0,6475.0,5560.0
2024-02-20,1826.0,3894.0,80.0,2,20,1,0,0,5800.0,6404.0,10563.8,12224.8,2076.0,2788.0,8210.8,1514.0,1886.0,560.0,2814.0,5889.8,3454.0
2024-02-21,2060.0,2820.0,584.0,2,21,2,0,0,5464.0,5800.0,9878.0,6251.0,1826.0,2528.0,1492.0,80.0,1694.0,560.0,3894.0,5656.0,4199.0
2024-02-22,3184.0,3876.0,3398.0,2,22,3,0,0,10458.0,5464.0,11182.5,9094.0,2060.0,2432.0,1062.0,584.0,2900.0,864.0,2820.0,5850.5,7168.0
2024-02-23,834.0,7380.0,1757.5,2,23,4,1,0,9971.5,10458.0,6820.3,5850.0,3184.0,2570.8,1148.0,3398.0,178.5,1212.0,3876.0,4071.0,3490.0
2024-02-24,4318.0,3912.0,1220.0,2,24,5,1,0,9450.0,9971.5,11182.0,10232.0,834.0,2750.0,914.0,1757.5,2108.0,2202.0,7380.0,6324.0,7116.0
2024-02-25,1754.0,6188.0,1724.0,2,25,6,0,0,9666.0,9450.0,7868.0,11926.0,4318.0,1366.0,2466.0,1220.0,544.0,2912.0,3912.0,5958.0,6548.0
2024-02-26,3608.0,6684.0,728.0,2,26,0,0,0,11020.0,9666.0,6404.0,9572.8,1754.0,2076.0,2586.8,1724.0,1514.0,2686.0,6188.0,2814.0,4300.0
2024-02-27,3282.8,4570.0,3801.8,2,27,1,0,0,11654.6,11020.0,5800.0,10617.6,3608.0,1826.0,1639.6,728.0,80.0,2600.0,6684.0,3894.0,6378.0
2024-02-28,781.0,3925.0,2582.0,2,28,2,0,0,7288.0,11654.6,5464.0,10977.6,3282.8,2060.0,2079.6,3801.8,584.0,2188.0,4570.0,2820.0,6710.0
2024-02-29,1036.0,6725.0,220.0,2,29,3,0,0,7981.0,7288.0,10458.0,7961.0,781.0,3184.0,1232.0,2582.0,3398.0,2206.0,3925.0,3876.0,4523.0
2024-03-01,2372.0,6476.0,1767.0,3,1,4,1,0,10615.0,7981.0,9971.5,7090.0,1036.0,834.0,1390.0,220.0,1757.5,1710.0,6725.0,7380.0,3990.0
2024-03-02,1944.0,9657.0,3482.0,3,2,5,1,0,15083.0,10615.0,9450.0,7870.0,2372.0,4318.0,1426.0,1767.0,1220.0,682.0,6476.0,3912.0,5762.0
2024-03-03,7984.0,5489.0,3586.0,3,3,6,0,0,17059.0,15083.0,9666.0,6659.0,1944.0,1754.0,2318.0,3482.0,1724.0,1195.0,9657.0,6188.0,3146.0
2024-03-04,1274.0,6845.2,1164.0,3,4,0,0,0,9283.2,17059.0,11020.0,11369.0,7984.0,3608.0,3036.0,3586.0,728.0,1575.0,5489.0,6684.0,6758.0
2024-03-05,1639.8,5979.0,1768.0,3,5,1,0,0,9386.8,9283.2,11654.6,10278.0,1274.0,3282.8,3078.0,1164.0,3801.8,3706.0,6845.2,4570.0,3494.0
2024-03-06,3105.8,4192.0,1235.0,3,6,2,0,0,8532.8,9386.8,7288.0,8436.0,1639.8,781.0,3010.0,1768.0,2582.0,1262.0,5979.0,3925.0,4164.0
2024-03-07,1212.0,4734.0,1050.0,3,7,3,0,0,6996.0,8532.8,7981.0,8657.0,3105.8,1036.0,1474.0,1235.0,220.0,1912.0,4192.0,6725.0,5271.0
2024-03-08,1842.0,1928.0,750.0,3,8,4,1,0,4520.0,6996.0,10615.0,5556.0,1212.0,2372.0,2194.0,1050.0,1767.0,244.0,4734.0,6476.0,3118.0
2024-03-09,3132.0,4824.0,472.0,3,9,5,1,0,8428.0,4520.0,15083.0,7750.0,1842.0,1944.0,1868.0,750.0,3482.0,2340.0,1928.0,9657.0,3542.0
2024-03-10,713.8,3636.0,80.0,3,10,6,0,0,4429.8,8428.0,17059.0,7312.0,3132.0,7984.0,3392.0,472.0,3586.0,804.0,4824.0,5489.0,3116.0
2024-03-11,426.0,3670.0,890.0,3,11,0,0,1,4986.0,4429.8,9283.2,9771.8,713.8,1274.0,2734.8,80.0,1164.0,2752.0,3636.0,6845.2,4285.0
2024-03-12,1604.0,2743.0,1600.0,3,12,1,0,0,5947.0,4986.0,9386.8,13206.0,426.0,1639.8,3592.0,890.0,1768.0,2220.0,3670.0,5979.0,7394.0
2024-03-13,752.8,1728.0,420.0,3,13,2,0,0,2900.8,5947.0,8532.8,12561.0,1604.0,3105.8,3136.0,1600.0,1235.0,2950.0,2743.0,4192.0,6475.0
2024-03-14,854.0,2696.0,670.0,3,14,3,0,0,4220.0,2900.8,6996.0,10563.8,752.8,1212.0,2788.0,420.0,1050.0,1886.0,1728.0,4734.0,5889.8
2024-03-15,1060.0,3346.0,610.0,3,15,4,1,0,5016.0,4220.0,4520.0,9878.0,854.0,1842.0,2528.0,670.0,750.0,1694.0,2696.0,1928.0,5656.0
2024-03-16,1599.0,3208.0,540.0,3,16,5,1,0,5347.0,5016.0,8428.0,11182.5,1060.0,3132.0,2432.0,610.0,472.0,2900.0,3346.0,4824.0,5850.5
2024-03-17,718.0,880.0,360.0,3,17,6,0,0,1958.0,5347.0,4429.8,6820.3,1599.0,713.8,2570.8,540.0,80.0,178.5,3208.0,3636.0,4071.0
2024-03-18,2584.0,1419.0,270.0,3,18,0,0,0,4273.0,1958.0,4986.0,11182.0,718.0,426.0,2750.0,360.0,890.0,2108.0,880.0,3670.0,6324.0
2024-03-19,3060.0,914.0,1713.0,3,19,1,0,0,5687.0,4273.0,5947.0,7868.0,2584.0,1604.0,1366.0,270.0,1600.0,544.0,1419.0,2743.0,5958.0
2024-03-20,2742.0,2810.0,370.0,3,20,2,0,0,5922.0,5687.0,2900.8,6404.0,3060.0,752.8,2076.0,1713.0,420.0,1514.0,914.0,1728.0,2814.0
2024-03-21,4150.0,1868.0,450.0,3,21,3,0,0,6468.0,5922.0,4220.0,5800.0,2742.0,854.0,1826.0,370.0,670.0,80.0,2810.0,2696.0,3894.0
2024-03-22,416.0,1442.0,210.0,3,22,4,1,0,2068.0,6468.0,5016.0,5464.0,4150.0,1060.0,2060.0,450.0,610.0,584.0,1868.0,3346.0,2820.0
2024-03-23,87.0,891.5,445.0,3,23,5,1,0,1423.5,2068.0,5347.0,10458.0,416.0,1599.0,3184.0,210.0,540.0,3398.0,1442.0,3208.0,3876.0
2024-03-24,440.0,738.0,108.75,3,24,6,0,0,1286.75,1423.5,1958.0,9971.5,87.0,718.0,834.0,445.0,360.0,1757.5,891.5,880.0,7380.0
2024-03-25,155.0,917.0,277.0,3,25,0,0,0,1349.0,1286.75,4273.0,9450.0,440.0,2584.0,4318.0,108.75,270.0,1220.0,738.0,1419.0,3912.0
2024-03-26,340.5,1152.0,132.0,3,26,1,0,0,1624.5,1349.0,5687.0,9666.0,155.0,3060.0,1754.0,277.0,1713.0,1724.0,917.0,914.0,6188.0
2024-03-27,251.0,1647.0,1392.0,3,27,2,0,0,3290.0,1624.5,5922.0,11020.0,340.5,2742.0,3608.0,132.0,370.0,728.0,1152.0,2810.0,6684.0
2024-03-28,66.0,1296.0,477.0,3,28,3,0,0,1839.0,3290.0,6468.0,11654.6,251.0,4150.0,3282.8,1392.0,450.0,3801.8,1647.0,1868.0,4570.0
2024-03-29,1021.0,710.0,842.0,3,29,4,1,0,2573.0,1839.0,2068.0,7288.0,66.0,416.0,781.0,477.0,210.0,2582.0,1296.0,1442.0,3925.0
2024-03-30,631.0,1101.0,477.0,3,30,5,1,0,2209.0,2573.0,1423.5,7981.0,1021.0,87.0,1036.0,842.0,445.0,220.0,710.0,891.5,6725.0
2024-03-31,607.0,1257.0,248.0,3,31,6,0,0,2112.0,2209.0,1286.75,10615.0,631.0,440.0,2372.0,477.0,108.75,1767.0,1101.0,738.0,6476.0
2024-04-01,0.0,733.0,350.0,4,1,0,0,0,1083.0,2112.0,1349.0,15083.0,607.0,155.0,1944.0,248.0,277.0,3482.0,1257.0,917.0,9657.0
2024-04-02,643.0,1610.0,231.0,4,2,1,0,0,2484.0,1083.0,1624.5,17059.0,0.0,340.5,7984.0,350.0,132.0,3586.0,733.0,1152.0,5489.0
2024-04-03,374.0,1957.0,394.0,4,3,2,0,0,2725.0,2484.0,3290.0,9283.2,643.0,251.0,1274.0,231.0,1392.0,1164.0,1610.0,1647.0,6845.2
2024-04-04,469.0,2338.25,928.0,4,4,3,0,0,3735.25,2725.0,1839.0,9386.8,374.0,66.0,1639.8,394.0,477.0,1768.0,1957.0,1296.0,5979.0
2024-04-05,701.0,1877.5,0.0,4,5,4,1,0,2578.5,3735.25,2573.0,8532.8,469.0,1021.0,3105.8,928.0,842.0,1235.0,2338.25,710.0,4192.0
2024-04-06,875.0,771.0,389.2,4,6,5,1,0,2035.2,2578.5,2209.0,6996.0,701.0,631.0,1212.0,0.0,477.0,1050.0,1877.5,1101.0,4734.0
2024-04-07,932.0,1663.0,120.0,4,7,6,0,0,2715.0,2035.2,2112.0,4520.0,875.0,607.0,1842.0,389.2,248.0,750.0,771.0,1257.0,1928.0
2024-04-08,110.0,2069.0,80.0,4,8,0,0,1,2259.0,2715.0,1083.0,8428.0,932.0,0.0,3132.0,120.0,350.0,472.0,1663.0,733.0,4824.0
2024-04-09,866.0,1299.0,195.0,4,9,1,0,1,2360.0,2259.0,2484.0,4429.8,110.0,643.0,713.8,80.0,231.0,80.0,2069.0,1610.0,3636.0
2024-04-10,1308.25,1383.0,562.0,4,10,2,0,1,3253.25,2360.0,2725.0,4986.0,866.0,374.0,426.0,195.0,394.0,890.0,1299.0,1957.0,3670.0
2024-04-11,1357.0,3015.0,454.0,4,11,3,0,1,4826.0,3253.25,3735.25,5947.0,1308.25,469.0,1604.0,562.0,928.0,1600.0,1383.0,2338.25,2743.0
2024-04-12,937.0,2756.5,0.0,4,12,4,1,1,3693.5,4826.0,2578.5,2900.8,1357.0,701.0,752.8,454.0,0.0,420.0,3015.0,1877.5,1728.0
2024-04-13,1245.0,1913.0,315.0,4,13,5,1,0,3473.0,3693.5,2035.2,4220.0,937.0,875.0,854.0,0.0,389.2,670.0,2756.5,771.0,2696.0
2024-04-14,153.0,1903.0,216.5,4,14,6,0,0,2272.5,3473.0,2715.0,5016.0,1245.0,932.0,1060.0,315.0,120.0,610.0,1913.0,1663.0,3346.0
2024-04-15,387.0,2630.2,1067.5,4,15,0,0,0,4084.7,2272.5,2259.0,5347.0,153.0,110.0,1599.0,216.5,80.0,540.0,1903.0,2069.0,3208.0
2024-04-16,930.3,7878.1,583.0,4,16,1,0,0,9391.4,4084.7,2360.0,1958.0,387.0,866.0,718.0,1067.5,195.0,360.0,2630.2,1299.0,880.0
2024-04-17,748.0,2320.0,878.0,4,17,2,0,0,3946.0,9391.4,3253.25,4273.0,930.3,1308.25,2584.0,583.0,562.0,270.0,7878.1,1383.0,1419.0
2024-04-18,979.3,3853.0,417.5,4,18,3,0,0,5249.8,3946.0,4826.0,5687.0,748.0,1357.0,3060.0,878.0,454.0,1713.0,2320.0,3015.0,914.0
2024-04-19,1437.5,3481.5,1016.0,4,19,4,1,0,5935.0,5249.8,3693.5,5922.0,979.3,937.0,2742.0,417.5,0.0,370.0,3853.0,2756.5,2810.0
2024-04-20,1119.0,1782.7,173.0,4,20,5,1,0,3074.7,5935.0,3473.0,6468.0,1437.5,1245.0,4150.0,1016.0,315.0,450.0,3481.5,1913.0,1868.0
2024-04-21,608.5,4640.4,324.0,4,21,6,0,0,5572.9,3074.7,2272.5,2068.0,1119.0,153.0,416.0,173.0,216.5,210.0,1782.7,1903.0,1442.0
2024-04-22,335.0,2032.9,809.5,4,22,0,0,0,3177.4,5572.9,4084.7,1423.5,608.5,387.0,87.0,324.0,1067.5,445.0,4640.4,2630.2,891.5
2024-04-23,456.7,3090.5,737.5,4,23,1,0,0,4284.7,3177.4,9391.4,1286.75,335.0,930.3,440.0,809.5,583.0,108.75,2032.9,7878.1,738.0
