Date,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-06-28,75.0,6967.75,2683.5,6,28,2,0,1,9726.25,10683.3,15722.4,6882.75,229.0,755.0,545.0,4513.75,1500.5,1228.5,5940.55,13466.9,5109.25
2023-06-29,0.0,7331.65,479.0,6,29,3,0,1,7810.65,9726.25,15374.2,9570.15,75.0,0.0,100.0,2683.5,3500.0,1618.75,6967.75,11874.2,7851.4
2023-06-30,0.0,8772.15,1115.0,6,30,4,1,1,9887.15,7810.65,12741.4,14897.85,0.0,950.0,409.5,479.0,1325.0,2911.75,7331.65,10466.4,11576.6
2023-07-01,0.0,11297.1,1208.0,7,1,5,1,0,12505.1,9887.15,11330.0,14196.15,0.0,80.0,42.5,1115.0,1301.75,2888.25,8772.15,9948.25,11265.4
2023-07-02,432.0,10906.55,1491.05,7,2,6,0,0,12829.6,12505.1,6874.0,17794.15,0.0,132.75,869.0,1208.0,595.5,1520.0,11297.1,6145.75,15405.15
2023-07-03,150.0,7230.3,1354.5,7,3,0,0,0,8734.8,12829.6,8380.55,10572.7,432.0,845.0,0.0,1491.05,1511.5,357.0,10906.55,6024.05,10215.7
2023-07-04,402.0,12339.5,2591.5,7,4,1,0,0,15333.0,8734.8,10683.3,5638.5,150.0,229.0,0.0,1354.5,4513.75,406.0,7230.3,5940.55,5232.5
2023-07-05,188.0,11234.2,1499.0,7,5,2,0,0,12921.2,15333.0,9726.25,14998.65,402.0,75.0,205.0,2591.5,2683.5,2988.25,12339.5,6967.75,11805.4
2023-07-06,501.0,10760.0,2042.5,7,6,3,0,0,13303.5,12921.2,7810.65,12726.9,188.0,0.0,0.0,1499.0,479.0,1799.5,11234.2,7331.65,10927.4
2023-07-07,170.0,8907.95,2396.0,7,7,4,1,0,11473.95,13303.5,9887.15,12279.15,501.0,0.0,587.0,2042.5,1115.0,2528.75,10760.0,8772.15,9163.4
2023-07-08,10.0,7955.1,515.0,7,8,5,1,0,8480.1,11473.95,12505.1,15971.25,170.0,0.0,1059.0,2396.0,1208.0,1872.5,8907.95,11297.1,13039.75
2023-07-09,0.0,6213.95,463.0,7,9,6,0,0,6676.95,8480.1,12829.6,13761.2,10.0,432.0,692.0,515.0,1491.05,2217.5,7955.1,10906.55,10851.7
2023-07-10,523.0,6449.35,915.0,7,10,0,0,0,7887.35,6676.95,8734.8,18567.55,0.0,150.0,105.0,463.0,1354.5,1024.0,6213.95,7230.3,17438.55
2023-07-11,334.5,7883.3,1249.0,7,11,1,0,0,9466.8,7887.35,15333.0,8453.6,523.0,402.0,0.0,915.0,2591.5,1392.0,6449.35,12339.5,7061.6
2023-07-12,30.0,9690.8,1254.75,7,12,2,0,0,10975.55,9466.8,12921.2,10987.0,334.5,188.0,215.0,1249.0,1499.0,1695.75,7883.3,11234.2,9076.25
2023-07-13,0.0,5898.3,1002.0,7,13,3,0,0,6900.3,10975.55,13303.5,9900.7,30.0,501.0,248.0,1254.75,2042.5,979.0,9690.8,10760.0,8673.7
2023-07-14,1077.5,11657.45,1344.5,7,14,4,1,0,14079.45,6900.3,11473.95,13179.9,0.0,170.0,0.0,1002.0,2396.0,1729.0,5898.3,8907.95,11450.9
2023-07-15,108.0,8461.5,1100.0,7,15,5,1,0,9669.5,14079.45,8480.1,16191.15,1077.5,10.0,370.0,1344.5,515.0,3845.75,11657.45,7955.1,11975.4
2023-07-16,0.0,4369.8,1670.0,7,16,6,0,0,6039.8,9669.5,6676.95,10408.2,108.0,0.0,410.0,1100.0,463.0,2207.0,8461.5,6213.95,7791.2
2023-07-17,125.0,6705.35,1441.0,7,17,0,0,0,8271.35,6039.8,7887.35,13123.15,0.0,523.0,0.0,1670.0,915.0,2819.5,4369.8,6449.35,10303.65
2023-07-18,265.0,6621.1,1614.5,7,18,1,0,0,8500.6,8271.35,9466.8,12520.15,125.0,334.5,0.0,1441.0,1249.0,846.0,6705.35,7883.3,11674.15
2023-07-19,21.5,8094.9,693.0,7,19,2,0,0,8809.4,8500.6,10975.55,10555.95,265.0,30.0,535.0,1614.5,1254.75,1462.5,6621.1,9690.8,8558.45
2023-07-20,175.0,10422.2,2181.5,7,20,3,0,0,12778.7,8809.4,6900.3,15381.85,21.5,0.0,0.0,693.0,1002.0,2287.5,8094.9,5898.3,13094.35
2023-07-21,0.0,13108.35,941.25,7,21,4,1,0,14049.6,12778.7,14079.45,15722.4,175.0,1077.5,755.0,2181.5,1344.5,1500.5,10422.2,11657.45,13466.9
2023-07-22,397.0,10632.2,869.0,7,22,5,1,0,11898.2,14049.6,9669.5,15374.2,0.0,108.0,0.0,941.25,1100.0,3500.0,13108.35,8461.5,11874.2
2023-07-23,196.5,5825.8,1056.0,7,23,6,0,0,7078.3,11898.2,6039.8,12741.4,397.0,0.0,950.0,869.0,1670.0,1325.0,10632.2,4369.8,10466.4
2023-07-24,316.5,5528.9,840.5,7,24,0,0,0,6685.9,7078.3,8271.35,11330.0,196.5,125.0,80.0,1056.0,1441.0,1301.75,5825.8,6705.35,9948.25
2023-07-25,309.5,7320.55,1093.0,7,25,1,0,0,8723.05,6685.9,8500.6,6874.0,316.5,265.0,132.75,840.5,1614.5,595.5,5528.9,6621.1,6145.75
2023-07-26,64.5,8170.55,1278.0,7,26,2,0,0,9513.05,8723.05,8809.4,8380.55,309.5,21.5,845.0,1093.0,693.0,1511.5,7320.55,8094.9,6024.05
2023-07-27,409.0,9426.4,1580.0,7,27,3,0,0,11415.4,9513.05,12778.7,10683.3,64.5,175.0,229.0,1278.0,2181.5,4513.75,8170.55,10422.2,5940.55
2023-07-28,1020.5,7091.55,2704.25,7,28,4,1,0,10816.3,11415.4,14049.6,9726.25,409.0,0.0,75.0,1580.0,941.25,2683.5,9426.4,13108.35,6967.75
2023-07-29,83.0,7366.45,1524.0,7,29,5,1,0,8973.45,10816.3,11898.2,7810.65,1020.5,397.0,0.0,2704.25,869.0,479.0,7091.55,10632.2,7331.65
2023-07-30,140.0,3521.9,493.0,7,30,6,0,0,4154.9,8973.45,7078.3,9887.15,83.0,196.5,0.0,1524.0,1056.0,1115.0,7366.45,5825.8,8772.15
2023-07-31,260.0,5428.3,1517.0,7,31,0,0,0,7205.3,4154.9,6685.9,12505.1,140.0,316.5,0.0,493.0,840.5,1208.0,3521.9,5528.9,11297.1
2023-08-01,886.5,6013.45,729.0,8,1,1,0,0,7628.95,7205.3,8723.05,12829.6,260.0,309.5,432.0,1517.0,1093.0,1491.05,5428.3,7320.55,10906.55
2023-08-02,519.0,5926.0,1782.5,8,2,2,0,0,8227.5,7628.95,9513.05,8734.8,886.5,64.5,150.0,729.0,1278.0,1354.5,6013.45,8170.55,7230.3
2023-08-03,86.25,6528.6,877.0,8,3,3,0,0,7491.85,8227.5,11415.4,15333.0,519.0,409.0,402.0,1782.5,1580.0,2591.5,5926.0,9426.4,12339.5
2023-08-04,259.5,9559.5,1101.5,8,4,4,1,0,10920.5,7491.85,10816.3,12921.2,86.25,1020.5,188.0,877.0,2704.25,1499.0,6528.6,7091.55,11234.2
2023-08-05,0.0,10053.1,2113.5,8,5,5,1,0,12166.6,10920.5,8973.45,13303.5,259.5,83.0,501.0,1101.5,1524.0,2042.5,9559.5,7366.45,10760.0
2023-08-06,176.0,10512.95,776.0,8,6,6,0,0,11464.95,12166.6,4154.9,11473.95,0.0,140.0,170.0,2113.5,493.0,2396.0,10053.1,3521.9,8907.95
2023-08-07,829.5,7225.5,678.0,8,7,0,0,0,8733.0,11464.95,7205.3,8480.1,176.0,260.0,10.0,776.0,1517.0,515.0,10512.95,5428.3,7955.1
2023-08-08,716.0,6894.9,754.0,8,8,1,0,0,8364.9,8733.0,7628.95,6676.95,829.5,886.5,0.0,678.0,729.0,463.0,7225.5,6013.45,6213.95
2023-08-09,674.0,7627.0,1951.0,8,9,2,0,0,10252.0,8364.9,8227.5,7887.35,716.0,519.0,523.0,754.0,1782.5,915.0,6894.9,5926.0,6449.35
2023-08-10,290.0,10023.2,1657.5,8,10,3,0,0,11970.7,10252.0,7491.85,9466.8,674.0,86.25,334.5,1951.0,877.0,1249.0,7627.0,6528.6,7883.3
2023-08-11,496.0,11686.6,5802.5,8,11,4,1,0,17985.1,11970.7,10920.5,10975.55,290.0,259.5,30.0,1657.5,1101.5,1254.75,10023.2,9559.5,9690.8
2023-08-12,255.5,8172.1,2091.5,8,12,5,1,0,10519.1,17985.1,12166.6,6900.3,496.0,0.0,0.0,5802.5,2113.5,1002.0,11686.6,10053.1,5898.3
2023-08-13,0.0,6664.85,2829.5,8,13,6,0,0,9494.35,10519.1,11464.95,14079.45,255.5,176.0,1077.5,2091.5,776.0,1344.5,8172.1,10512.95,11657.45
2023-08-14,673.5,7321.7,1463.75,8,14,0,0,0,9458.95,9494.35,8733.0,9669.5,0.0,829.5,108.0,2829.5,678.0,1100.0,6664.85,7225.5,8461.5
2023-08-15,100.0,7433.3,2017.0,8,15,1,0,0,9550.3,9458.95,8364.9,6039.8,673.5,716.0,0.0,1463.75,754.0,1670.0,7321.7,6894.9,4369.8
2023-08-16,340.0,7344.5,2944.5,8,16,2,0,0,10629.0,9550.3,10252.0,8271.35,100.0,674.0,125.0,2017.0,1951.0,1441.0,7433.3,7627.0,6705.35
2023-08-17,318.0,7344.5,908.0,8,17,3,0,0,8570.5,10629.0,11970.7,8500.6,340.0,290.0,265.0,2944.5,1657.5,1614.5,7344.5,10023.2,6621.1
2023-08-18,1072.0,8825.4,903.0,8,18,4,1,0,10800.4,8570.5,17985.1,8809.4,318.0,496.0,21.5,908.0,5802.5,693.0,7344.5,11686.6,8094.9
2023-08-19,879.0,11369.65,827.0,8,19,5,1,0,13075.65,10800.4,10519.1,12778.7,1072.0,255.5,175.0,903.0,2091.5,2181.5,8825.4,8172.1,10422.2
2023-08-20,567.0,8134.5,1105.0,8,20,6,0,0,9806.5,13075.65,9494.35,14049.6,879.0,0.0,0.0,827.0,2829.5,941.25,11369.65,6664.85,13108.35
2023-08-21,1048.5,6195.1,756.0,8,21,0,0,0,7999.6,9806.5,9458.95,11898.2,567.0,673.5,397.0,1105.0,1463.75,869.0,8134.5,7321.7,10632.2
2023-08-22,287.5,7798.4,505.5,8,22,1,0,0,8591.4,7999.6,9550.3,7078.3,1048.5,100.0,196.5,756.0,2017.0,1056.0,6195.1,7433.3,5825.8
2023-08-23,43.0,6668.1,845.0,8,23,2,0,0,7556.1,8591.4,10629.0,6685.9,287.5,340.0,316.5,505.5,2944.5,840.5,7798.4,7344.5,5528.9
2023-08-24,300.0,8746.3,1570.5,8,24,3,0,0,10616.8,7556.1,8570.5,8723.05,43.0,318.0,309.5,845.0,908.0,1093.0,6668.1,7344.5,7320.55
2023-08-25,345.0,13143.55,2358.0,8,25,4,1,0,15846.55,10616.8,10800.4,9513.05,300.0,1072.0,64.5,1570.5,903.0,1278.0,8746.3,8825.4,8170.55
2023-08-26,330.0,12203.4,3332.0,8,26,5,1,0,15865.4,15846.55,13075.65,11415.4,345.0,879.0,409.0,2358.0,827.0,1580.0,13143.55,11369.65,9426.4
2023-08-27,0.0,9569.35,2462.75,8,27,6,0,0,12032.1,15865.4,9806.5,10816.3,330.0,567.0,1020.5,3332.0,1105.0,2704.25,12203.4,8134.5,7091.55
2023-08-28,188.0,7359.1,1673.0,8,28,0,0,0,9220.1,12032.1,7999.6,8973.45,0.0,1048.5,83.0,2462.75,756.0,1524.0,9569.35,6195.1,7366.45
2023-08-29,932.0,7940.6,1596.0,8,29,1,0,0,10468.6,9220.1,8591.4,4154.9,188.0,287.5,140.0,1673.0,505.5,493.0,7359.1,7798.4,3521.9
2023-08-30,524.5,8172.9,869.0,8,30,2,0,0,9566.4,10468.6,7556.1,7205.3,932.0,43.0,260.0,1596.0,845.0,1517.0,7940.6,6668.1,5428.3
2023-08-31,398.5,9512.8,6373.75,8,31,3,0,0,16285.05,9566.4,10616.8,7628.95,524.5,300.0,886.5,869.0,1570.5,729.0,8172.9,8746.3,6013.45
2023-09-01,466.0,13055.0,2571.75,9,1,4,1,0,16092.75,16285.05,15846.55,8227.5,398.5,345.0,519.0,6373.75,2358.0,1782.5,9512.8,13143.55,5926.0
2023-09-02,694.75,13590.3,1731.0,9,2,5,1,0,16016.05,16092.75,15865.4,7491.85,466.0,330.0,86.25,2571.75,3332.0,877.0,13055.0,12203.4,6528.6
2023-09-03,0.0,13028.75,1685.5,9,3,6,0,0,14714.25,16016.05,12032.1,10920.5,694.75,0.0,259.5,1731.0,2462.75,1101.5,13590.3,9569.35,9559.5
2023-09-04,245.0,9298.65,1150.4,9,4,0,0,0,10694.05,14714.25,9220.1,12166.6,0.0,188.0,0.0,1685.5,1673.0,2113.5,13028.75,7359.1,10053.1
2023-09-05,40.0,12137.55,2512.0,9,5,1,0,0,14689.55,10694.05,10468.6,11464.95,245.0,932.0,176.0,1150.4,1596.0,776.0,9298.65,7940.6,10512.95
2023-09-06,272.5,10581.25,2478.0,9,6,2,0,0,13331.75,14689.55,9566.4,8733.0,40.0,524.5,829.5,2512.0,869.0,678.0,12137.55,8172.9,7225.5
2023-09-07,475.5,11700.35,1587.5,9,7,3,0,0,13763.35,13331.75,16285.05,8364.9,272.5,398.5,716.0,2478.0,6373.75,754.0,10581.25,9512.8,6894.9
2023-09-08,573.0,12837.7,1938.5,9,8,4,1,0,15349.2,13763.35,16092.75,10252.0,475.5,466.0,674.0,1587.5,2571.75,1951.0,11700.35,13055.0,7627.0
2023-09-09,0.0,11560.6,3551.0,9,9,5,1,0,15111.6,15349.2,16016.05,11970.7,573.0,694.75,290.0,1938.5,1731.0,1657.5,12837.7,13590.3,10023.2
2023-09-10,289.0,5870.45,1963.5,9,10,6,0,0,8122.95,15111.6,14714.25,17985.1,0.0,0.0,496.0,3551.0,1685.5,5802.5,11560.6,13028.75,11686.6
2023-09-11,100.0,10434.4,1577.0,9,11,0,0,0,12111.4,8122.95,10694.05,10519.1,289.0,245.0,255.5,1963.5,1150.4,2091.5,5870.45,9298.65,8172.1
2023-09-12,391.5,13717.4,1304.0,9,12,1,0,0,15412.9,12111.4,14689.55,9494.35,100.0,40.0,0.0,1577.0,2512.0,2829.5,10434.4,12137.55,6664.85
2023-09-13,614.0,12509.2,2701.5,9,13,2,0,0,15824.7,15412.9,13331.75,9458.95,391.5,272.5,673.5,1304.0,2478.0,1463.75,13717.4,10581.25,7321.7
2023-09-14,718.5,11021.9,2360.0,9,14,3,0,0,14100.4,15824.7,13763.35,9550.3,614.0,475.5,100.0,2701.5,1587.5,2017.0,12509.2,11700.35,7433.3
2023-09-15,251.0,11164.65,2989.5,9,15,4,1,0,14405.15,14100.4,15349.2,10629.0,718.5,573.0,340.0,2360.0,1938.5,2944.5,11021.9,12837.7,7344.5
2023-09-16,192.0,11898.8,2087.5,9,16,5,1,0,14178.3,14405.15,15111.6,8570.5,251.0,0.0,318.0,2989.5,3551.0,908.0,11164.65,11560.6,7344.5
2023-09-17,0.0,10818.7,1171.0,9,17,6,0,0,11989.7,14178.3,8122.95,10800.4,192.0,289.0,1072.0,2087.5,1963.5,903.0,11898.8,5870.45,8825.4
2023-09-18,98.0,6783.0,1414.5,9,18,0,0,0,8295.5,11989.7,12111.4,13075.65,0.0,100.0,879.0,1171.0,1577.0,827.0,10818.7,10434.4,11369.65
2023-09-19,375.5,14386.35,1644.5,9,19,1,0,0,16406.35,8295.5,15412.9,9806.5,98.0,391.5,567.0,1414.5,1304.0,1105.0,6783.0,13717.4,8134.5
2023-09-20,685.5,16388.1,2007.5,9,20,2,0,0,19081.1,16406.35,15824.7,7999.6,375.5,614.0,1048.5,1644.5,2701.5,756.0,14386.35,12509.2,6195.1
2023-09-21,470.0,14299.0,1200.0,9,21,3,0,0,15969.0,19081.1,14100.4,8591.4,685.5,718.5,287.5,2007.5,2360.0,505.5,16388.1,11021.9,7798.4
2023-09-22,645.0,16751.3,1640.0,9,22,4,1,0,19036.3,15969.0,14405.15,7556.1,470.0,251.0,43.0,1200.0,2989.5,845.0,14299.0,11164.65,6668.1
2023-09-23,452.0,12341.95,366.0,9,23,5,1,0,13159.95,19036.3,14178.3,10616.8,645.0,192.0,300.0,1640.0,2087.5,1570.5,16751.3,11898.8,8746.3
2023-09-24,229.5,11059.05,1488.0,9,24,6,0,0,12776.55,13159.95,11989.7,15846.55,452.0,0.0,345.0,366.0,1171.0,2358.0,12341.95,10818.7,13143.55
2023-09-25,0.0,9235.8,1631.0,9,25,0,0,0,10866.8,12776.55,8295.5,15865.4,229.5,98.0,330.0,1488.0,1414.5,3332.0,11059.05,6783.0,12203.4
2023-09-26,36.0,10106.5,1183.5,9,26,1,0,0,11326.0,10866.8,16406.35,12032.1,0.0,375.5,0.0,1631.0,1644.5,2462.75,9235.8,14386.35,9569.35
2023-09-27,238.0,10004.7,1305.0,9,27,2,0,0,11547.7,11326.0,19081.1,9220.1,36.0,685.5,188.0,1183.5,2007.5,1673.0,10106.5,16388.1,7359.1
2023-09-28,541.5,13191.1,3034.75,9,28,3,0,0,16767.35,11547.7,15969.0,10468.6,238.0,470.0,932.0,1305.0,1200.0,1596.0,10004.7,14299.0,7940.6
2023-09-29,653.0,9453.8,707.0,9,29,4,1,0,10813.8,16767.35,19036.3,9566.4,541.5,645.0,524.5,3034.75,1640.0,869.0,13191.1,16751.3,8172.9
2023-09-30,310.5,12714.85,2613.5,9,30,5,1,0,15638.85,10813.8,13159.95,16285.05,653.0,452.0,398.5,707.0,366.0,6373.75,9453.8,12341.95,9512.8
2023-10-01,49.0,7142.0,1845.0,10,1,6,0,0,9036.0,15638.85,12776.55,16092.75,310.5,229.5,466.0,2613.5,1488.0,2571.75,12714.85,11059.05,13055.0
2023-10-02,96.0,9967.0,1405.0,10,2,0,0,0,11468.0,9036.0,10866.8,16016.05,49.0,0.0,694.75,1845.0,1631.0,1731.0,7142.0,9235.8,13590.3
2023-10-03,411.0,11804.55,1558.5,10,3,1,0,0,13774.05,11468.0,11326.0,14714.25,96.0,36.0,0.0,1405.0,1183.5,1685.5,9967.0,10106.5,13028.75
2023-10-04,276.5,14468.75,1700.0,10,4,2,0,0,16445.25,13774.05,11547.7,10694.05,411.0,238.0,245.0,1558.5,1305.0,1150.4,11804.55,10004.7,9298.65
2023-10-05,50.0,11976.0,1757.0,10,5,3,0,0,13783.0,16445.25,16767.35,14689.55,276.5,541.5,40.0,1700.0,3034.75,2512.0,14468.75,13191.1,12137.55
2023-10-06,123.5,13049.9,3845.5,10,6,4,1,0,17018.9,13783.0,10813.8,13331.75,50.0,653.0,272.5,1757.0,707.0,2478.0,11976.0,9453.8,10581.25
2023-10-07,461.0,9974.65,893.0,10,7,5,1,0,11328.65,17018.9,15638.85,13763.35,123.5,310.5,475.5,3845.5,2613.5,1587.5,13049.9,12714.85,11700.35
2023-10-08,0.0,14257.15,708.0,10,8,6,0,0,14965.15,11328.65,9036.0,15349.2,461.0,49.0,573.0,893.0,1845.0,1938.5,9974.65,7142.0,12837.7
2023-10-09,202.0,13736.6,1627.0,10,9,0,0,0,15565.6,14965.15,11468.0,15111.6,0.0,96.0,0.0,708.0,1405.0,3551.0,14257.15,9967.0,11560.6
2023-10-10,467.5,13446.5,1190.5,10,10,1,0,0,15104.5,15565.6,13774.05,8122.95,202.0,411.0,289.0,1627.0,1558.5,1963.5,13736.6,11804.55,5870.45
2023-10-11,969.5,11785.1,2784.0,10,11,2,0,0,15538.6,15104.5,16445.25,12111.4,467.5,276.5,100.0,1190.5,1700.0,1577.0,13446.5,14468.75,10434.4
2023-10-12,0.0,8934.25,1696.0,10,12,3,0,0,10630.25,15538.6,13783.0,15412.9,969.5,50.0,391.5,2784.0,1757.0,1304.0,11785.1,11976.0,13717.4
2023-10-13,476.0,11077.8,552.0,10,13,4,1,0,12105.8,10630.25,17018.9,15824.7,0.0,123.5,614.0,1696.0,3845.5,2701.5,8934.25,13049.9,12509.2
2023-10-14,108.0,9891.4,921.0,10,14,5,1,0,10920.4,12105.8,11328.65,14100.4,476.0,461.0,718.5,552.0,893.0,2360.0,11077.8,9974.65,11021.9
2023-10-15,0.0,8355.9,1249.5,10,15,6,0,0,9605.4,10920.4,14965.15,14405.15,108.0,0.0,251.0,921.0,708.0,2989.5,9891.4,14257.15,11164.65
2023-10-16,385.5,10505.25,1451.0,10,16,0,0,0,12341.75,9605.4,15565.6,14178.3,0.0,202.0,192.0,1249.5,1627.0,2087.5,8355.9,13736.6,11898.8
2023-10-17,835.0,12375.4,1133.5,10,17,1,0,0,14343.9,12341.75,15104.5,11989.7,385.5,467.5,0.0,1451.0,1190.5,1171.0,10505.25,13446.5,10818.7
2023-10-18,334.0,9668.79,2288.5,10,18,2,0,0,12291.29,14343.9,15538.6,8295.5,835.0,969.5,98.0,1133.5,2784.0,1414.5,12375.4,11785.1,6783.0
2023-10-19,96.0,7131.5,1954.0,10,19,3,0,0,9181.5,12291.29,10630.25,16406.35,334.0,0.0,375.5,2288.5,1696.0,1644.5,9668.79,8934.25,14386.35
2023-10-20,835.0,10896.5,1287.5,10,20,4,1,0,13019.0,9181.5,12105.8,19081.1,96.0,476.0,685.5,1954.0,552.0,2007.5,7131.5,11077.8,16388.1
2023-10-21,0.0,14267.45,894.5,10,21,5,1,0,15161.95,13019.0,10920.4,15969.0,835.0,108.0,470.0,1287.5,921.0,1200.0,10896.5,9891.4,14299.0
2023-10-22,40.0,7776.05,1017.0,10,22,6,0,0,8833.05,15161.95,9605.4,19036.3,0.0,0.0,645.0,894.5,1249.5,1640.0,14267.45,8355.9,16751.3
2023-10-23,155.0,9002.9,1108.0,10,23,0,0,0,10265.9,8833.05,12341.75,13159.95,40.0,385.5,452.0,1017.0,1451.0,366.0,7776.05,10505.25,12341.95
2023-10-24,551.0,12357.65,1350.0,10,24,1,0,0,14258.65,10265.9,14343.9,12776.55,155.0,835.0,229.5,1108.0,1133.5,1488.0,9002.9,12375.4,11059.05
2023-10-25,487.0,10301.25,376.0,10,25,2,0,0,11164.25,14258.65,12291.29,10866.8,551.0,334.0,0.0,1350.0,2288.5,1631.0,12357.65,9668.79,9235.8
2023-10-26,200.5,9717.5,1432.0,10,26,3,0,0,11350.0,11164.25,9181.5,11326.0,487.0,96.0,36.0,376.0,1954.0,1183.5,10301.25,7131.5,10106.5
2023-10-27,1561.0,11905.6,2430.5,10,27,4,1,0,15897.1,11350.0,13019.0,11547.7,200.5,835.0,238.0,1432.0,1287.5,1305.0,9717.5,10896.5,10004.7
2023-10-28,129.0,14154.5,3532.4,10,28,5,1,0,17815.9,15897.1,15161.95,16767.35,1561.0,0.0,541.5,2430.5,894.5,3034.75,11905.6,14267.45,13191.1
2023-10-29,129.5,10880.9,1522.0,10,29,6,0,0,12532.4,17815.9,8833.05,10813.8,129.0,40.0,653.0,3532.4,1017.0,707.0,14154.5,7776.05,9453.8
2023-10-30,141.0,5885.75,2025.0,10,30,0,0,0,8051.75,12532.4,10265.9,15638.85,129.5,155.0,310.5,1522.0,1108.0,2613.5,10880.9,9002.9,12714.85
2023-10-31,676.0,7592.25,2194.0,10,31,1,0,0,10462.25,8051.75,14258.65,9036.0,141.0,551.0,49.0,2025.0,1350.0,1845.0,5885.75,12357.65,7142.0
2023-11-01,586.5,9840.0,1659.25,11,1,2,0,0,12085.75,10462.25,11164.25,11468.0,676.0,487.0,96.0,2194.0,376.0,1405.0,7592.25,10301.25,9967.0
2023-11-02,710.0,7069.35,2796.0,11,2,3,0,0,10575.35,12085.75,11350.0,13774.05,586.5,200.5,411.0,1659.25,1432.0,1558.5,9840.0,9717.5,11804.55
2023-11-03,432.0,14738.95,1940.0,11,3,4,1,0,17110.95,10575.35,15897.1,16445.25,710.0,1561.0,276.5,2796.0,2430.5,1700.0,7069.35,11905.6,14468.75
2023-11-04,183.5,11991.8,1860.0,11,4,5,1,0,14035.3,17110.95,17815.9,13783.0,432.0,129.0,50.0,1940.0,3532.4,1757.0,14738.95,14154.5,11976.0
2023-11-05,45.0,10234.5,456.0,11,5,6,0,0,10735.5,14035.3,12532.4,17018.9,183.5,129.5,123.5,1860.0,1522.0,3845.5,11991.8,10880.9,13049.9
2023-11-06,199.0,8424.05,855.0,11,6,0,0,0,9478.05,10735.5,8051.75,11328.65,45.0,141.0,461.0,456.0,2025.0,893.0,10234.5,5885.75,9974.65
2023-11-07,727.0,11745.5,1632.5,11,7,1,0,0,14105.0,9478.05,10462.25,14965.15,199.0,676.0,0.0,855.0,2194.0,708.0,8424.05,7592.25,14257.15
2023-11-08,226.0,13929.3,789.5,11,8,2,0,0,14944.8,14105.0,12085.75,15565.6,727.0,586.5,202.0,1632.5,1659.25,1627.0,11745.5,9840.0,13736.6
2023-11-09,513.5,12144.1,2322.0,11,9,3,0,0,14979.6,14944.8,10575.35,15104.5,226.0,710.0,467.5,789.5,2796.0,1190.5,13929.3,7069.35,13446.5
2023-11-10,514.0,9664.3,2038.5,11,10,4,1,0,12216.8,14979.6,17110.95,15538.6,513.5,432.0,969.5,2322.0,1940.0,2784.0,12144.1,14738.95,11785.1
2023-11-11,583.0,12778.2,1292.0,11,11,5,1,0,14653.2,12216.8,14035.3,10630.25,514.0,183.5,0.0,2038.5,1860.0,1696.0,9664.3,11991.8,8934.25
2023-11-12,615.0,14581.3,979.0,11,12,6,0,0,16175.3,14653.2,10735.5,12105.8,583.0,45.0,476.0,1292.0,456.0,552.0,12778.2,10234.5,11077.8
2023-11-13,52.0,11542.85,1882.75,11,13,0,0,0,13477.6,16175.3,9478.05,10920.4,615.0,199.0,108.0,979.0,855.0,921.0,14581.3,8424.05,9891.4
2023-11-14,75.0,13881.0,986.0,11,14,1,0,0,14942.0,13477.6,14105.0,9605.4,52.0,727.0,0.0,1882.75,1632.5,1249.5,11542.85,11745.5,8355.9
2023-11-15,677.5,11572.4,2337.5,11,15,2,0,0,14587.4,14942.0,14944.8,12341.75,75.0,226.0,385.5,986.0,789.5,1451.0,13881.0,13929.3,10505.25
2023-11-16,1759.0,9661.0,1921.5,11,16,3,0,0,13341.5,14587.4,14979.6,14343.9,677.5,513.5,835.0,2337.5,2322.0,1133.5,11572.4,12144.1,12375.4
2023-11-17,505.0,10257.2,3116.0,11,17,4,1,0,13878.2,13341.5,12216.8,12291.29,1759.0,514.0,334.0,1921.5,2038.5,2288.5,9661.0,9664.3,9668.79
2023-11-18,80.0,9934.2,1467.0,11,18,5,1,0,11481.2,13878.2,14653.2,9181.5,505.0,583.0,96.0,3116.0,1292.0,1954.0,10257.2,12778.2,7131.5
2023-11-19,0.0,6152.0,1983.0,11,19,6,0,0,8135.0,11481.2,16175.3,13019.0,80.0,615.0,835.0,1467.0,979.0,1287.5,9934.2,14581.3,10896.5
2023-11-20,27.5,7511.8,843.5,11,20,0,0,0,8382.8,8135.0,13477.6,15161.95,0.0,52.0,0.0,1983.0,1882.75,894.5,6152.0,11542.85,14267.45
2023-11-21,27.5,8612.6,1224.0,11,21,1,0,0,9864.1,8382.8,14942.0,8833.05,27.5,75.0,40.0,843.5,986.0,1017.0,7511.8,13881.0,7776.05
2023-11-22,195.0,7982.0,2068.5,11,22,2,0,0,10245.5,9864.1,14587.4,10265.9,27.5,677.5,155.0,1224.0,2337.5,1108.0,8612.6,11572.4,9002.9
2023-11-23,0.0,8499.25,1317.0,11,23,3,0,0,9816.25,10245.5,13341.5,14258.65,195.0,1759.0,551.0,2068.5,1921.5,1350.0,7982.0,9661.0,12357.65
