Date,BreakFast,Dinner,Lunch,Month,Day,IsWeekend,IsHoliday,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6,BreakFast_lag_2d,BreakFast_lag_3d,BreakFast_lag_7d,BreakFast_lag_14d,BreakFast_lag_21d,BreakFast_lag_28d,BreakFast_roll_mean_3,BreakFast_roll_mean_7,BreakFast_roll_mean_14,BreakFast_roll_mean_30,BreakFast_roll_std_7,BreakFast_roll_std_30,BreakFast_ema_7,BreakFast_ema_30,Holiday_Yesterday,Holiday_LastWeek,RevenueCenterID
2023-04-24,0.0,0.0,0.0,4,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2023-04-24,14848.0,1340.0,1032.0,4,24,0,0,15910.0,12895.0,14791.0,355.0,260.0,0.0,2396.0,10426.92,16519.8,1,0,0,0,0,0,0,15793.0,12203.0,12895.0,11111.0,14895.0,14995.0,14635.333333333334,12627.0,12425.285714285714,13134.1,2794.7804326398577,2854.713940014039,13462.79230424484,13330.18760787392,1.0,0.0,4
2023-04-24,41.0,706.0,913.0,4,24,0,0,0.0,0.0,0.0,135.0,250.0,0.0,208.5,70.0,0.0,1,0,0,0,0,0,0,235.5,322.5,0.0,0.0,0.0,0.0,186.0,79.71428571428571,39.85714285714285,18.6,138.43526078485732,71.7004544784333,89.51886925088957,62.09208383569162,1.0,0.0,5
2023-04-24,0.0,0.0,116.0,4,24,0,0,66.0,0.0,0.0,82.0,36.0,22.0,6.0,32.0,144.0,1,0,0,0,0,0,0,50.0,0.0,0.0,16.0,21.0,0.0,38.66666666666666,16.571428571428573,26.5,24.166666666666668,28.67552465580557,35.46157058712637,29.713962485022414,26.61982426244283,1.0,0.0,6
2023-04-24,35.0,0.0,20.0,4,24,0,0,0.0,0.0,0.0,45.0,45.0,1125.0,0.0,0.0,35.0,1,0,0,0,0,0,0,205.0,0.0,0.0,60.0,40.0,90.0,68.33333333333333,35.714285714285715,67.85714285714286,128.66666666666666,76.50863630056006,185.55570468252893,57.84807073302153,108.68213668794492,1.0,0.0,8
2023-04-25,1355.25,5089.0,523.0,4,25,0,0,1381.0,364.0,604.0,995.0,234.0,539.0,2465.0,1843.5,1374.0,0,1,0,0,0,0,0,518.0,544.0,364.0,114.0,45.0,519.0,814.3333333333334,613.1428571428571,518.5714285714286,441.23333333333335,367.5950800230369,308.71688663232135,715.982051275451,517.3130280055592,0.0,0.0,0
2023-04-25,90.0,213.5,75.0,4,25,0,0,185.0,17.5,0.0,0.0,242.0,52.5,62.0,105.0,50.0,0,1,0,0,0,0,0,258.0,0.0,17.5,250.0,0.0,60.0,147.66666666666666,65.78571428571429,240.53571428571428,161.85,108.62851725907215,386.8093879240871,129.04201129588304,207.0933648198845,0.0,0.0,1
2023-04-25,0.0,5917.8,1013.5,4,25,0,0,133.5,0.0,82.0,2245.5,860.5,1401.0,8882.4,5515.25,3396.0,0,1,0,0,0,0,0,423.0,0.0,0.0,7.5,0.0,469.5,185.5,123.64285714285714,147.03571428571428,196.63333333333333,154.04510007508483,225.91446097618643,167.10165134799016,191.86554802293108,0.0,0.0,2
2023-04-25,0.0,0.0,0.0,4,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-04-25,15814.0,2225.0,663.5,4,25,0,0,14848.0,7988.0,13152.0,1032.0,0.0,198.0,1340.0,23422.2,9921.56,0,1,0,0,0,0,0,15910.0,15793.0,7988.0,11364.0,9923.0,15816.0,15517.0,12906.0,12692.214285714286,13136.0,2920.64250922064,2855.8734758992664,13809.09422818363,13428.110988011083,0.0,0.0,4
2023-04-25,133.5,527.0,115.0,4,25,0,0,41.0,0.0,0.0,913.0,0.0,0.0,706.0,213.0,580.0,0,1,0,0,0,0,0,0.0,235.5,0.0,0.0,0.0,0.0,92.16666666666669,85.57142857142857,42.785714285714285,19.966666666666665,135.333054773347,71.7244407597504,77.38915193816717,60.73130423338894,0.0,0.0,5
2023-04-25,29.0,92.0,16.0,4,25,0,0,0.0,0.0,16.0,116.0,0.0,0.0,0.0,54.0,197.0,0,1,0,0,0,0,0,66.0,50.0,0.0,66.0,0.0,5.0,38.66666666666666,16.571428571428573,25.357142857142858,24.166666666666668,28.67552465580557,35.46157058712637,22.28547186376681,24.902416245511034,0.0,0.0,6
2023-04-25,0.0,2880.0,0.0,4,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20070.0,13975.0,89580.0,0,1,0,0,0,0,0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,428.57142857142856,561.6666666666666,0.0,1704.541769414337,40.00863239667837,359.42022803711507,1.0,0.0,7
2023-04-25,235.0,0.0,0.0,4,25,0,0,35.0,0.0,195.0,20.0,280.0,410.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,205.0,0.0,35.0,235.0,55.0,80.0,40.71428571428572,66.07142857142857,129.83333333333334,74.91264754301979,184.82742805362935,52.13605304976615,103.928450450013,0.0,0.0,8
2023-04-26,492.0,2940.0,740.0,4,26,0,0,1355.25,324.0,262.0,523.0,415.0,371.0,5089.0,1780.0,1131.0,0,0,1,0,0,0,0,1381.0,518.0,324.0,248.0,266.0,305.0,1084.75,754.75,607.2321428571429,466.275,439.5148129851068,350.073799793306,875.7990384565883,571.3734778116523,0.0,0.0,0
2023-04-26,472.0,527.0,115.0,4,26,0,0,90.0,0.0,0.0,75.0,0.0,0.0,213.5,0.0,1710.0,0,0,1,0,0,0,0,185.0,258.0,0.0,2066.0,90.0,75.0,177.66666666666666,76.14285714285714,229.1071428571429,164.85,106.6964988045186,385.8586741014258,119.28150847191228,199.5389541863436,0.0,0.0,1
2023-04-26,0.0,12199.9,1357.0,4,26,0,0,0.0,105.0,121.0,1013.5,936.0,661.5,5917.8,6572.0,4194.0,0,0,1,0,0,0,0,133.5,423.0,105.0,0.0,531.0,0.0,185.5,123.64285714285714,146.5,193.9,154.04510007508483,227.83710908423592,125.32623851099262,179.48712556983875,0.0,0.0,2
2023-04-26,0.0,0.0,0.0,4,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-04-26,15319.0,2924.0,545.0,4,26,0,0,15814.0,13009.0,14995.0,663.5,200.0,0.0,2225.0,24079.2,5750.52,0,0,1,0,0,0,0,14848.0,15910.0,13009.0,13394.0,7081.0,18589.0,15524.0,14024.0,13010.07142857143,13224.733333333334,2109.5492409517205,2897.440046487353,14310.320671137722,13582.03931136521,0.0,0.0,4
2023-04-26,0.0,0.0,371.0,4,26,0,0,133.5,0.0,0.0,115.0,156.0,160.0,527.0,433.0,760.0,0,0,1,0,0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,58.16666666666666,104.64285714285714,52.32142857142857,24.416666666666668,130.58768263945444,74.52945302238696,91.41686395362538,65.42605879897675,0.0,0.0,5
2023-04-26,0.0,63.0,31.0,4,26,0,0,29.0,0.0,0.0,16.0,0.0,50.0,92.0,51.0,0.0,0,0,1,0,0,0,0,0.0,66.0,0.0,114.0,0.0,30.0,31.666666666666668,20.714285714285715,22.714285714285715,24.6,27.96851971839222,35.437755046822865,23.964103897825105,25.16677648773613,0.0,0.0,6
2023-04-26,0.0,15200.0,0.0,4,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,38575.0,49080.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,561.6666666666666,0.0,1704.541769414337,30.00647429750878,336.231826228269,0.0,0.0,7
2023-04-26,35.0,0.0,105.0,4,26,0,0,235.0,45.0,90.0,0.0,45.0,715.0,0.0,0.0,50.0,0,0,1,0,0,0,0,35.0,0.0,45.0,195.0,35.0,360.0,90.0,74.28571428571429,80.35714285714286,131.16666666666666,101.54754926587204,185.456953520744,97.8520397873246,112.38467945323796,0.0,0.0,8
2023-04-27,1340.0,4883.0,1345.0,4,27,0,0,492.0,753.0,519.0,740.0,235.0,339.0,2940.0,3090.0,1767.0,0,0,0,1,0,0,0,1355.25,1381.0,753.0,782.0,1094.0,92.0,1076.0833333333333,778.75,624.6607142857143,473.94166666666666,416.032776152713,347.9580068012892,779.8492788424412,566.2526082754167,0.0,1.0,0
2023-04-27,717.5,604.5,75.0,4,27,0,0,472.0,0.0,60.0,115.0,0.0,35.0,527.0,62.0,0.0,0,0,0,1,0,0,0,90.0,185.0,0.0,157.0,71.0,0.0,249.0,143.57142857142858,115.25,180.58333333333331,176.72186918324186,388.5188515226844,207.4611313539342,217.1170861743214,0.0,1.0,1
2023-04-27,0.0,12051.95,4138.0,4,27,0,0,0.0,0.0,469.5,1357.0,827.0,600.0,12199.9,7882.5,4052.0,0,0,0,1,0,0,0,0.0,133.5,0.0,210.0,94.0,30.0,44.5,108.64285714285714,146.5,189.86666666666667,161.11298165307133,230.2305790728717,93.99467888324446,167.90731101694595,0.0,1.0,2
2023-04-27,0.0,0.0,0.0,4,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
2023-04-27,15588.0,2776.0,2601.0,4,27,0,0,15319.0,10591.0,15816.0,545.0,615.0,323.0,2924.0,11912.2,8448.12,0,0,0,1,0,0,0,15814.0,14848.0,10591.0,12025.0,10519.0,15887.0,15327.0,14354.0,13147.57142857143,13235.533333333333,2104.981710134315,2904.860465915172,14562.490503353292,13694.101291277131,0.0,1.0,4
2023-04-27,230.0,1201.5,115.0,4,27,0,0,0.0,0.0,0.0,371.0,135.0,45.0,0.0,874.0,208.0,0,0,0,1,0,0,0,133.5,41.0,0.0,0.0,0.0,0.0,58.16666666666666,104.64285714285714,52.32142857142857,24.416666666666668,130.58768263945444,74.52945302238696,68.56264796521904,61.20502274742987,0.0,1.0,5
2023-04-27,114.0,30.0,25.0,4,27,0,0,0.0,0.0,5.0,31.0,82.0,0.0,63.0,0.0,0.0,0,0,0,1,0,0,0,29.0,0.0,0.0,0.0,29.0,9.0,9.666666666666666,20.714285714285715,14.571428571428571,24.6,27.96851971839222,35.437755046822865,17.973077923368827,23.543113488527347,0.0,1.0,6
2023-04-27,0.0,1800.0,2520.0,4,27,0,0,0.0,0.0,0.0,0.0,0.0,5000.0,15200.0,21495.0,74120.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.6666666666666,0.0,1704.541769414337,22.504855723131584,314.53945034257424,0.0,0.0,7
2023-04-27,195.0,20.0,20.0,4,27,0,0,35.0,0.0,55.0,105.0,235.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,235.0,35.0,0.0,245.0,140.0,290.0,101.66666666666669,72.85714285714286,68.92857142857143,129.33333333333334,102.09705932988211,186.14850084761923,82.13902984049346,107.39211948851296,0.0,1.0,8
2023-04-28,1238.75,2828.0,264.0,4,28,1,0,1340.0,408.0,305.0,1345.0,204.0,190.0,4883.0,2223.0,748.0,0,0,0,0,1,0,0,492.0,1355.25,408.0,557.0,554.0,160.0,1062.4166666666667,862.6071428571429,664.5178571428571,501.3083333333333,466.121225673976,382.2225029200994,919.886959131831,616.1717948382932,0.0,1.0,0
2023-04-28,116.0,444.0,277.0,4,28,1,0,717.5,0.0,75.0,75.0,1007.5,0.0,604.5,315.0,72.5,0,0,0,0,1,0,0,472.0,90.0,0.0,175.0,395.0,0.0,426.5,246.07142857142856,155.28571428571428,202.5,265.3994518600573,399.8615708743076,334.97084851545065,249.3998548082361,0.0,1.0,1
2023-04-28,214.0,6785.65,1406.25,4,28,1,0,0.0,204.0,0.0,4138.0,662.0,1588.0,12051.95,5000.4,4488.8,0,0,0,0,1,0,0,0.0,0.0,204.0,564.0,586.0,368.0,0.0,108.64285714285714,131.5,174.21666666666667,161.11298165307133,226.49384110273556,70.49600916243335,157.0745812739172,0.0,1.0,2
2023-04-28,0.0,0.0,0.0,4,28,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
2023-04-28,16737.0,10442.8,745.0,4,28,1,0,15588.0,12203.0,18589.0,2601.0,1430.0,347.0,2776.0,1470.0,8470.4,0,0,0,0,1,0,0,15319.0,15814.0,12203.0,17002.0,11038.0,13548.0,15573.666666666666,15067.857142857143,13402.07142857143,13227.933333333332,1315.3662897423171,2898.1669228399883,14818.86787751497,13816.288304743126,0.0,1.0,4
2023-04-28,138.0,462.0,706.0,4,28,1,0,230.0,322.5,0.0,115.0,342.5,257.0,1201.5,250.0,545.75,0,0,0,0,1,0,0,0.0,133.5,322.5,0.0,0.0,0.0,121.16666666666669,137.5,68.75,32.083333333333336,128.79311575805082,83.25066876953484,108.92198597391427,72.09502127985375,0.0,1.0,5
2023-04-28,5.0,100.0,30.0,4,28,1,0,114.0,0.0,30.0,25.0,9.0,0.0,30.0,27.0,0.0,0,0,0,0,1,0,0,0.0,29.0,0.0,0.0,5.0,0.0,47.66666666666666,37.0,22.714285714285715,28.23333333333333,43.03099657998482,38.78826994153607,41.97980844252662,29.37904165055784,0.0,1.0,6
2023-04-28,0.0,15550.0,0.0,4,28,1,0,0.0,0.0,0.0,2520.0,0.0,11700.0,1800.0,16695.0,20850.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,0.0,0.0,561.6666666666666,0.0,1704.541769414337,16.878641792348688,294.2465825785372,0.0,1.0,7
2023-04-28,0.0,0.0,60.0,4,28,1,0,195.0,0.0,360.0,20.0,105.0,0.0,20.0,35.0,0.0,0,0,0,0,1,0,0,35.0,235.0,0.0,40.0,115.0,90.0,155.0,100.71428571428572,65.35714285714286,134.0,105.4525395390649,185.9755267547968,110.3542723803701,113.0442408118347,0.0,1.0,8
2023-04-29,1059.5,2706.0,382.0,4,29,1,0,1238.75,544.0,92.0,264.0,237.0,0.0,2828.0,3381.0,1161.5,0,0,0,0,0,1,0,1340.0,492.0,544.0,580.0,414.0,407.0,1023.5833333333334,981.2857142857144,713.2142857142857,532.4333333333333,435.8588367754384,403.132026446828,999.6027193488732,656.3381306551775,0.0,1.0,0
2023-04-29,165.0,551.5,416.5,4,29,1,0,116.0,0.0,0.0,277.0,0.0,1050.0,444.0,0.0,65.0,0,0,0,0,0,1,0,717.5,472.0,0.0,90.0,60.0,0.0,435.1666666666667,262.6428571428572,151.07142857142858,203.86666666666667,250.68783946801787,399.4806527906239,280.228136386588,240.7934125625435,0.0,1.0,1
2023-04-29,126.0,7226.15,1489.5,4,29,1,0,214.0,0.0,30.0,1406.25,560.0,451.0,6785.65,11460.2,3904.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,660.0,688.0,71.33333333333333,110.07142857142856,106.5,181.35,162.14048141746022,224.17581423885832,106.37200687182502,160.7471889336645,0.0,1.0,2
2023-04-29,0.0,0.0,0.0,4,29,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
2023-04-29,16970.0,850.0,675.0,4,29,1,0,16737.0,15793.0,15887.0,745.0,510.0,174.0,10442.8,2428.0,15235.94,0,0,0,0,0,1,0,15588.0,15319.0,15793.0,9359.0,13318.0,17861.0,15881.333333333334,15715.57142857143,13383.142857142857,13166.2,580.6642337710796,2798.028596634841,15298.400908136227,14004.721317340343,0.0,1.0,4
2023-04-29,78.5,499.0,495.0,4,29,1,0,138.0,235.5,0.0,706.0,331.0,75.0,462.0,673.0,467.0,0,0,0,0,0,1,0,230.0,0.0,235.5,0.0,0.0,0.0,122.66666666666669,111.14285714285714,78.60714285714286,36.68333333333333,100.36463283353125,85.2063907402995,116.1914894804357,76.34695539083094,0.0,1.0,5
2023-04-29,70.0,79.0,102.0,4,29,1,0,5.0,50.0,9.0,30.0,0.0,0.0,100.0,0.0,138.0,0,0,0,0,0,1,0,114.0,0.0,50.0,59.0,0.0,125.0,39.66666666666666,37.71428571428572,23.071428571428573,27.4,42.3505776651444,39.01688405523062,32.73485633189496,27.80620025374766,0.0,1.0,6
2023-04-29,0.0,14000.0,3600.0,4,29,1,0,0.0,0.0,0.0,0.0,1350.0,1850.0,15550.0,14520.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.6666666666666,0.0,1704.541769414337,12.658981344261516,275.2629320895993,0.0,1.0,7
2023-04-29,70.0,0.0,60.0,4,29,1,0,0.0,205.0,290.0,60.0,280.0,105.0,0.0,35.0,100.0,0,0,0,0,0,1,0,195.0,35.0,205.0,90.0,945.0,35.0,76.66666666666667,100.71428571428572,62.5,122.0,105.4525395390649,182.4715376955144,82.76570428527758,105.75106398526472,0.0,1.0,8
2023-04-30,649.0,3242.0,450.0,4,30,0,0,1059.5,518.0,160.0,382.0,597.0,341.0,2706.0,2107.0,1642.0,0,0,0,0,0,0,1,1238.75,1340.0,518.0,251.0,101.0,297.0,1212.75,1054.928571428571,747.4642857142857,564.6833333333333,390.89072200247887,405.37608620189656,1014.5770395116548,682.3485738387144,0.0,1.0,0
2023-04-30,222.0,145.0,506.0,4,30,0,0,165.0,258.0,0.0,416.5,30.0,878.0,551.5,266.0,0.0,0,0,0,0,0,0,1,116.0,717.5,258.0,0.0,97.0,0.0,332.8333333333333,286.2142857142857,156.42857142857142,209.36666666666667,228.66639768136304,397.7089763697288,251.42110228994105,235.9035149778633,0.0,1.0,1
2023-04-30,588.0,8114.8,1605.0,4,30,0,0,126.0,423.0,368.0,1489.5,1315.0,962.5,7226.15,4864.25,4203.6,0,0,0,0,0,0,1,214.0,0.0,423.0,203.0,0.0,96.0,113.33333333333331,128.07142857142858,115.5,184.55,154.70790449839907,222.62065113179588,111.27900515386877,158.50543480891196,0.0,1.0,2
2023-04-30,0.0,0.0,0.0,4,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
2023-04-30,16038.1,897.0,50.0,4,30,0,0,16970.0,15910.0,13548.0,675.0,355.0,180.0,850.0,2396.0,19934.64,0,0,0,0,0,0,1,16737.0,15588.0,15910.0,11310.0,12185.0,16471.0,16431.666666666668,15883.714285714286,13926.785714285714,13202.3,751.9660263349069,2840.999109711131,15716.30068110217,14196.02961944742,0.0,1.0,4
2023-04-30,210.0,329.0,802.0,4,30,0,0,78.5,0.0,0.0,495.0,135.0,147.0,499.0,208.5,316.0,0,0,0,0,0,0,1,138.0,230.0,0.0,0.0,0.0,0.0,148.83333333333334,88.71428571428571,84.21428571428571,39.3,84.18029121220385,85.24635698556528,106.76861711032676,76.4858614946483,0.0,1.0,5
2023-04-30,0.0,72.0,50.0,4,30,0,0,70.0,66.0,0.0,102.0,82.0,0.0,79.0,6.0,156.0,0,0,0,0,0,0,1,5.0,114.0,66.0,0.0,83.0,31.0,63.0,40.57142857142857,23.857142857142858,29.433333333333334,43.96156329817045,39.609893690351136,42.05114224892122,30.528380882538137,0.0,1.0,6
2023-04-30,0.0,9000.0,0.0,4,30,0,0,0.0,0.0,7100.0,3600.0,0.0,0.0,14000.0,36670.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,561.6666666666666,0.0,1704.541769414337,9.494236008196136,257.50403324510904,0.0,1.0,7
2023-04-30,60.0,0.0,420.0,4,30,0,0,70.0,0.0,90.0,60.0,45.0,40.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,195.0,0.0,35.0,285.0,0.0,88.33333333333333,81.42857142857143,61.07142857142857,114.66666666666669,95.03132315690618,179.8894935371643,79.57427821395818,103.44454372815088,0.0,1.0,8
2023-05-01,497.0,1182.0,40.0,5,1,0,0,649.0,1381.0,407.0,450.0,995.0,0.0,3242.0,2465.0,479.0,1,0,0,0,0,0,0,1059.5,1238.75,1381.0,436.0,857.0,0.0,982.4166666666666,1073.642857142857,775.8928571428571,580.9833333333333,363.04441467100094,398.31253396377497,923.1827796337412,680.1970529458941,0.0,0.0,0
2023-05-01,238.0,769.0,319.0,5,1,0,0,222.0,185.0,0.0,506.0,0.0,175.0,145.0,62.0,25.0,1,0,0,0,0,0,0,165.0,116.0,185.0,169.0,640.0,0.0,167.66666666666666,281.07142857142856,172.28571428571428,216.76666666666668,229.80869373086296,395.739502732528,244.06582671745576,235.00651401154957,0.0,0.0,1
2023-05-01,425.0,9728.9,460.0,5,1,0,0,588.0,133.5,688.0,1605.0,2245.5,720.0,8114.8,8882.4,6594.6,1,0,0,0,0,0,0,126.0,214.0,133.5,208.5,115.0,0.0,309.3333333333333,151.64285714285714,143.0,191.88333333333333,209.8687515023209,232.2857441902601,230.4592538654016,186.21476159543377,0.0,0.0,2
2023-05-01,0.0,0.0,0.0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-05-01,18054.0,2410.0,741.0,5,1,0,0,16038.1,14848.0,17861.0,50.0,1032.0,1200.0,897.0,1340.0,14417.64,1,0,0,0,0,0,0,16970.0,16737.0,14848.0,12895.0,11111.0,14895.0,16581.7,15902.014285714287,14264.507142857145,13285.303333333331,754.2675485276496,2887.443499072053,15796.750510826629,14314.872869805651,0.0,0.0,4
2023-05-01,0.0,300.0,926.0,5,1,0,0,210.0,41.0,0.0,802.0,913.0,0.0,329.0,706.0,790.0,1,0,0,0,0,0,0,78.5,138.0,41.0,0.0,0.0,0.0,142.16666666666666,118.71428571428572,99.21428571428572,46.3,84.71317151760663,90.37571004156663,132.57646283274508,85.09967688209035,0.0,0.0,5
2023-05-01,0.0,37.0,0.0,5,1,0,0,0.0,0.0,125.0,50.0,116.0,6.0,72.0,0.0,56.0,1,0,0,0,0,0,0,70.0,5.0,0.0,0.0,16.0,21.0,25.0,31.142857142857142,23.857142857142858,29.433333333333334,44.670753189040695,39.609893690351136,31.53835668669092,28.55880792237439,0.0,0.0,6
2023-05-01,180.0,0.0,300.0,5,1,0,0,60.0,35.0,35.0,420.0,20.0,260.0,0.0,0.0,0.0,1,0,0,0,0,0,0,70.0,0.0,35.0,0.0,60.0,40.0,43.333333333333336,90.0,62.85714285714285,113.66666666666669,88.97565210026065,180.1145867713553,74.68070866046864,100.64166993923791,0.0,0.0,8
2023-05-02,247.9,2688.5,430.0,5,2,0,0,497.0,1355.25,297.0,40.0,523.0,390.0,1182.0,5089.0,1384.0,0,1,0,0,0,0,0,649.0,1059.5,1355.25,364.0,114.0,45.0,735.1666666666666,947.3571428571428,780.25,583.9833333333333,390.9858228765799,397.29457353570695,816.6370847253058,668.3778882397075,0.0,0.0,0
2023-05-02,67.0,589.5,770.0,5,2,0,0,238.0,90.0,0.0,319.0,75.0,100.0,769.0,213.5,75.0,0,1,0,0,0,0,0,222.0,165.0,90.0,17.5,250.0,0.0,208.33333333333331,288.6428571428572,177.21428571428572,224.7,226.9714949587489,393.62408988517336,242.5493700380918,235.19964213983667,0.0,0.0,1
2023-05-02,0.0,11612.25,1886.5,5,2,0,0,425.0,0.0,96.0,460.0,1013.5,1703.0,9728.9,5917.8,3661.6,0,1,0,0,0,0,0,588.0,126.0,0.0,0.0,7.5,0.0,379.6666666666667,193.28571428571428,158.46428571428572,183.11666666666667,233.28288570296968,217.4023238199141,279.0944403990512,201.62026084734129,0.0,0.0,2
2023-05-02,0.0,0.0,0.0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-05-02,18136.0,2847.0,470.5,5,2,0,0,18054.0,15814.0,16471.0,741.0,663.5,325.0,2410.0,2225.0,12484.8,0,1,0,0,0,0,0,16038.1,16970.0,15814.0,7988.0,11364.0,9923.0,17020.7,16360.014285714287,14633.007142857145,13291.736666666666,954.3990787027116,2898.1848964699548,16361.06288311997,14556.106878205286,0.0,0.0,4
2023-05-02,394.0,1386.0,527.5,5,2,0,0,0.0,133.5,0.0,926.0,115.0,60.0,300.0,527.0,266.0,0,1,0,0,0,0,0,210.0,78.5,133.5,0.0,0.0,0.0,96.16666666666669,112.85714285714286,99.21428571428572,46.3,92.07909384767822,90.37571004156663,99.43234712455882,79.60937514776195,0.0,0.0,5
2023-05-02,128.0,130.0,50.0,5,2,0,0,0.0,29.0,31.0,0.0,16.0,0.0,37.0,92.0,17.0,0,1,0,0,0,0,0,0.0,70.0,29.0,0.0,66.0,0.0,23.33333333333333,31.142857142857142,23.857142857142858,25.266666666666666,44.670753189040695,35.579859988223795,23.65376751501819,26.71630418544701,0.0,0.0,6
2023-05-02,0.0,0.0,9660.0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,32210.0,9000.0,20070.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1176.5488690994985,7.120677006147102,240.89086980994077,0.0,1.0,7
2023-05-02,0.0,70.0,145.0,5,2,0,0,180.0,235.0,0.0,300.0,0.0,575.0,0.0,0.0,0.0,0,1,0,0,0,0,0,60.0,70.0,235.0,0.0,35.0,235.0,103.33333333333331,110.71428571428572,75.71428571428571,118.5,90.8950205561598,179.8761547134104,101.01053149535149,105.76156220122256,0.0,0.0,8
2023-05-03,477.9,1379.0,55.0,5,3,0,0,247.9,492.0,0.0,430.0,740.0,429.0,2688.5,2940.0,1890.5,0,0,1,0,0,0,0,497.0,649.0,492.0,324.0,248.0,266.0,464.6333333333334,789.1642857142857,771.9571428571428,582.3466666666666,421.289356929302,398.6165117462914,674.4528135439795,641.2502825468232,0.0,0.0,0
2023-05-03,298.0,357.0,136.0,5,3,0,0,67.0,472.0,0.0,770.0,115.0,55.0,589.5,527.0,267.5,0,0,1,0,0,0,0,238.0,222.0,472.0,0.0,2066.0,90.0,175.66666666666666,285.35714285714283,180.75,226.9333333333333,230.46596174665223,392.49367957426665,198.66202752856884,224.34805232436332,0.0,0.0,1
2023-05-03,30.0,8939.0,1089.0,5,3,0,0,0.0,0.0,0.0,1886.5,1357.0,2638.0,11612.25,12199.9,7091.2,0,0,1,0,0,0,0,425.0,588.0,0.0,105.0,0.0,531.0,337.6666666666667,193.28571428571428,158.46428571428572,179.91666666666666,233.28288570296968,219.4259392507912,209.3208302992884,188.61250208299668,0.0,0.0,2
