Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Dinner,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2024-02-24,RevenueCenter_7,2,5,1,0,186.0,250.0,42.0,12.0
2024-02-25,RevenueCenter_7,2,6,0,0,100.0,186.0,402.0,106.0
2024-02-26,RevenueCenter_7,2,0,0,0,44.0,100.0,236.0,418.0
2024-02-27,RevenueCenter_7,2,1,0,0,160.0,44.0,434.0,0.0
2024-02-28,RevenueCenter_7,2,2,0,0,148.0,160.0,330.0,56.0
2024-02-29,RevenueCenter_7,2,3,0,0,214.0,148.0,170.0,126.0
2024-03-01,RevenueCenter_7,3,4,1,0,106.0,214.0,250.0,312.0
2024-03-02,RevenueCenter_7,3,5,1,0,38.0,106.0,186.0,48.0
2024-03-03,RevenueCenter_7,3,6,0,0,150.0,38.0,100.0,126.0
2024-03-04,RevenueCenter_7,3,0,0,0,148.0,150.0,44.0,140.0
2024-03-05,RevenueCenter_7,3,1,0,0,230.0,148.0,160.0,50.0
2024-03-06,RevenueCenter_7,3,2,0,0,42.0,230.0,148.0,108.0
2024-03-07,RevenueCenter_7,3,3,0,0,398.0,42.0,214.0,44.0
2024-03-08,RevenueCenter_7,3,4,1,0,208.0,398.0,106.0,32.0
2024-03-09,RevenueCenter_7,3,5,1,0,0.0,208.0,38.0,0.0
2024-03-10,RevenueCenter_7,3,6,0,0,200.0,0.0,150.0,56.0
2024-03-12,RevenueCenter_7,3,1,0,0,24.0,200.0,148.0,126.0
2024-03-13,RevenueCenter_7,3,2,0,0,56.0,24.0,230.0,162.0
2024-03-14,RevenueCenter_7,3,3,0,0,12.0,56.0,42.0,128.0
2024-03-15,RevenueCenter_7,3,4,1,0,32.0,12.0,398.0,114.0
2024-03-16,RevenueCenter_7,3,5,1,0,32.0,32.0,208.0,50.0
2024-03-17,RevenueCenter_7,3,6,0,0,0.0,32.0,0.0,42.0
2024-03-18,RevenueCenter_7,3,0,0,0,32.0,0.0,200.0,68.0
2024-03-19,RevenueCenter_7,3,1,0,0,0.0,32.0,24.0,42.0
2024-03-20,RevenueCenter_7,3,2,0,0,56.0,0.0,56.0,402.0
2024-03-22,RevenueCenter_7,3,4,1,0,16.0,56.0,12.0,236.0
2024-03-24,RevenueCenter_7,3,6,0,0,0.0,16.0,32.0,434.0
2024-03-25,RevenueCenter_7,3,0,0,0,30.0,0.0,32.0,330.0
2024-03-26,RevenueCenter_7,3,1,0,0,16.0,30.0,0.0,170.0
2024-03-27,RevenueCenter_7,3,2,0,0,0.0,16.0,32.0,250.0
2024-03-28,RevenueCenter_7,3,3,0,0,53.0,0.0,0.0,186.0
2024-03-29,RevenueCenter_7,3,4,1,0,183.0,53.0,56.0,100.0
2024-03-30,RevenueCenter_7,3,5,1,0,142.0,183.0,16.0,44.0
2024-03-31,RevenueCenter_7,3,6,0,0,177.0,142.0,0.0,160.0
2024-04-01,RevenueCenter_7,4,0,0,0,36.0,177.0,30.0,148.0
2024-04-02,RevenueCenter_7,4,1,0,0,12.0,36.0,16.0,214.0
2024-04-03,RevenueCenter_7,4,2,0,0,25.0,12.0,0.0,106.0
2024-04-04,RevenueCenter_7,4,3,0,0,49.0,25.0,53.0,38.0
2024-04-05,RevenueCenter_7,4,4,1,0,137.0,49.0,183.0,150.0
2024-04-06,RevenueCenter_7,4,5,1,0,261.0,137.0,142.0,148.0
2024-04-07,RevenueCenter_7,4,6,0,0,9.0,261.0,177.0,230.0
2024-04-09,RevenueCenter_7,4,1,0,1,93.0,9.0,36.0,42.0
2024-04-10,RevenueCenter_7,4,2,0,1,191.0,93.0,12.0,398.0
2024-04-11,RevenueCenter_7,4,3,0,1,133.0,191.0,25.0,208.0
2024-04-12,RevenueCenter_7,4,4,1,1,104.0,133.0,49.0,0.0
2024-04-13,RevenueCenter_7,4,5,1,0,73.0,104.0,137.0,200.0
2024-04-14,RevenueCenter_7,4,6,0,0,114.0,73.0,261.0,24.0
2024-04-15,RevenueCenter_7,4,0,0,0,315.0,114.0,9.0,56.0
2024-04-16,RevenueCenter_7,4,1,0,0,822.0,315.0,93.0,12.0
2024-04-17,RevenueCenter_7,4,2,0,0,375.0,822.0,191.0,32.0
2024-04-18,RevenueCenter_7,4,3,0,0,83.0,375.0,133.0,32.0
2024-04-19,RevenueCenter_7,4,4,1,0,132.0,83.0,104.0,0.0
2024-04-20,RevenueCenter_7,4,5,1,0,0.0,132.0,73.0,32.0
2024-04-21,RevenueCenter_7,4,6,0,0,113.0,0.0,114.0,0.0
2024-04-22,RevenueCenter_7,4,0,0,0,106.0,113.0,315.0,56.0
2024-04-23,RevenueCenter_7,4,1,0,0,65.0,106.0,822.0,16.0
2024-04-24,RevenueCenter_7,4,2,0,0,162.0,65.0,375.0,0.0
2024-04-25,RevenueCenter_7,4,3,0,0,93.0,162.0,83.0,30.0
2024-04-26,RevenueCenter_7,4,4,1,0,39.0,93.0,132.0,16.0
2024-04-27,RevenueCenter_7,4,5,1,0,50.0,39.0,0.0,0.0
2024-04-28,RevenueCenter_7,4,6,0,0,105.0,50.0,113.0,53.0
2024-04-29,RevenueCenter_7,4,0,0,0,9.0,105.0,106.0,183.0
2024-04-30,RevenueCenter_7,4,1,0,0,0.0,9.0,65.0,142.0
2023-02-06,RevenueCenter_8,2,0,0,0,0.0,0.0,0.0,23000.0
2023-02-07,RevenueCenter_8,2,1,0,0,0.0,0.0,23070.0,0.0
2023-02-08,RevenueCenter_8,2,2,0,0,26970.0,0.0,0.0,0.0
2023-02-09,RevenueCenter_8,2,3,0,0,19425.0,26970.0,29920.0,7500.0
2023-02-10,RevenueCenter_8,2,4,1,0,0.0,19425.0,11150.0,0.0
2023-02-11,RevenueCenter_8,2,5,1,0,28000.0,0.0,12000.0,0.0
2023-02-12,RevenueCenter_8,2,6,0,0,14900.0,28000.0,0.0,6750.0
2023-02-13,RevenueCenter_8,2,0,0,0,0.0,14900.0,0.0,12250.0
2023-02-14,RevenueCenter_8,2,1,0,0,9750.0,0.0,0.0,0.0
2023-02-15,RevenueCenter_8,2,2,0,0,0.0,9750.0,26970.0,0.0
2023-02-16,RevenueCenter_8,2,3,0,0,6460.0,0.0,19425.0,13870.0
2023-02-17,RevenueCenter_8,2,4,1,0,9575.0,6460.0,0.0,40990.0
2023-02-18,RevenueCenter_8,2,5,1,0,15500.0,9575.0,28000.0,53085.0
2023-02-19,RevenueCenter_8,2,6,0,0,5250.0,15500.0,14900.0,2400.0
2023-02-20,RevenueCenter_8,2,0,0,0,18510.0,5250.0,0.0,19000.0
2023-02-21,RevenueCenter_8,2,1,0,0,29000.0,18510.0,9750.0,22200.0
2023-02-22,RevenueCenter_8,2,2,0,0,26690.0,29000.0,0.0,4610.0
2023-02-23,RevenueCenter_8,2,3,0,0,35860.0,26690.0,6460.0,6890.0
2023-02-24,RevenueCenter_8,2,4,1,0,20740.0,35860.0,9575.0,24400.0
2023-02-25,RevenueCenter_8,2,5,1,0,15000.0,20740.0,15500.0,33090.0
2023-02-26,RevenueCenter_8,2,6,0,0,0.0,15000.0,5250.0,51395.0
2023-02-27,RevenueCenter_8,2,0,0,0,18000.0,0.0,18510.0,17065.0
2023-02-28,RevenueCenter_8,2,1,0,0,4730.0,18000.0,29000.0,5000.0
2023-03-01,RevenueCenter_8,3,2,0,0,23850.0,4730.0,26690.0,0.0
2023-03-02,RevenueCenter_8,3,3,0,0,14150.0,23850.0,35860.0,23070.0
2023-03-03,RevenueCenter_8,3,4,1,0,0.0,14150.0,20740.0,0.0
2023-03-04,RevenueCenter_8,3,5,1,0,0.0,0.0,15000.0,29920.0
2023-03-05,RevenueCenter_8,3,6,0,0,0.0,0.0,0.0,11150.0
2023-03-06,RevenueCenter_8,3,0,0,0,27690.0,0.0,18000.0,12000.0
2023-03-07,RevenueCenter_8,3,1,0,0,30090.0,27690.0,4730.0,0.0
2023-03-08,RevenueCenter_8,3,2,0,0,22190.0,30090.0,23850.0,0.0
2023-03-09,RevenueCenter_8,3,3,0,0,19400.0,22190.0,14150.0,0.0
2023-03-10,RevenueCenter_8,3,4,1,0,14400.0,19400.0,0.0,26970.0
2023-03-11,RevenueCenter_8,3,5,1,0,0.0,14400.0,0.0,19425.0
2023-03-12,RevenueCenter_8,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-13,RevenueCenter_8,3,0,0,0,26210.0,0.0,27690.0,28000.0
2023-03-14,RevenueCenter_8,3,1,0,0,89580.0,26210.0,30090.0,14900.0
2023-03-15,RevenueCenter_8,3,2,0,0,49080.0,89580.0,22190.0,0.0
2023-03-16,RevenueCenter_8,3,3,0,0,74120.0,49080.0,19400.0,9750.0
2023-03-17,RevenueCenter_8,3,4,1,0,20850.0,74120.0,14400.0,0.0
2023-03-18,RevenueCenter_8,3,5,1,0,0.0,20850.0,0.0,6460.0
2023-03-19,RevenueCenter_8,3,6,0,0,0.0,0.0,0.0,9575.0
2023-03-20,RevenueCenter_8,3,0,0,0,0.0,0.0,26210.0,15500.0
2023-03-21,RevenueCenter_8,3,1,0,0,19160.0,0.0,89580.0,5250.0
2023-03-22,RevenueCenter_8,3,2,0,0,0.0,19160.0,49080.0,18510.0
2023-03-27,RevenueCenter_8,3,0,0,0,11530.0,0.0,74120.0,29000.0
2023-03-28,RevenueCenter_8,3,1,0,0,0.0,11530.0,20850.0,26690.0
2023-03-29,RevenueCenter_8,3,2,0,0,0.0,0.0,0.0,35860.0
2023-03-30,RevenueCenter_8,3,3,0,0,0.0,0.0,0.0,20740.0
2023-04-02,RevenueCenter_8,4,6,0,0,74450.0,0.0,0.0,15000.0
2023-04-03,RevenueCenter_8,4,0,0,0,2500.0,74450.0,19160.0,0.0
2023-04-04,RevenueCenter_8,4,1,0,0,0.0,2500.0,0.0,18000.0
2023-04-06,RevenueCenter_8,4,3,0,0,0.0,0.0,11530.0,4730.0
2023-04-07,RevenueCenter_8,4,4,1,0,4700.0,0.0,0.0,23850.0
2023-04-08,RevenueCenter_8,4,5,1,0,9750.0,4700.0,0.0,14150.0
2023-04-09,RevenueCenter_8,4,6,0,0,0.0,9750.0,0.0,0.0
2023-04-12,RevenueCenter_8,4,2,0,0,21000.0,0.0,74450.0,0.0
2023-04-13,RevenueCenter_8,4,3,0,0,22790.0,21000.0,2500.0,0.0
2023-04-14,RevenueCenter_8,4,4,1,0,7150.0,22790.0,0.0,27690.0
2023-04-17,RevenueCenter_8,4,0,0,0,13975.0,7150.0,0.0,30090.0
2023-04-18,RevenueCenter_8,4,1,0,0,38575.0,13975.0,4700.0,22190.0
2023-04-19,RevenueCenter_8,4,2,0,0,21495.0,38575.0,9750.0,19400.0
2023-04-20,RevenueCenter_8,4,3,0,1,16695.0,21495.0,0.0,14400.0
2023-04-21,RevenueCenter_8,4,4,1,1,14520.0,16695.0,21000.0,0.0
2023-04-22,RevenueCenter_8,4,5,1,1,36670.0,14520.0,22790.0,0.0
2023-04-23,RevenueCenter_8,4,6,0,1,20070.0,36670.0,7150.0,26210.0
2023-04-25,RevenueCenter_8,4,1,0,0,2880.0,20070.0,13975.0,89580.0
2023-04-26,RevenueCenter_8,4,2,0,0,15200.0,2880.0,38575.0,49080.0
2023-04-27,RevenueCenter_8,4,3,0,0,1800.0,15200.0,21495.0,74120.0
2023-04-28,RevenueCenter_8,4,4,1,0,15550.0,1800.0,16695.0,20850.0
2023-04-29,RevenueCenter_8,4,5,1,0,14000.0,15550.0,14520.0,0.0
2023-04-30,RevenueCenter_8,4,6,0,0,9000.0,14000.0,36670.0,0.0
2023-05-02,RevenueCenter_8,5,1,0,0,0.0,9000.0,20070.0,0.0
2023-05-03,RevenueCenter_8,5,2,0,0,12100.0,0.0,2880.0,19160.0
2023-05-04,RevenueCenter_8,5,3,0,0,4400.0,12100.0,15200.0,0.0
2023-05-05,RevenueCenter_8,5,4,1,0,42350.0,4400.0,1800.0,11530.0
2023-05-06,RevenueCenter_8,5,5,1,0,87440.0,42350.0,15550.0,0.0
2023-05-07,RevenueCenter_8,5,6,0,0,96220.0,87440.0,14000.0,0.0
2023-05-08,RevenueCenter_8,5,0,0,0,0.0,96220.0,9000.0,0.0
2023-05-09,RevenueCenter_8,5,1,0,0,7200.0,0.0,0.0,74450.0
2023-05-10,RevenueCenter_8,5,2,0,0,15350.0,7200.0,12100.0,2500.0
2023-05-11,RevenueCenter_8,5,3,0,0,24600.0,15350.0,4400.0,0.0
2023-05-12,RevenueCenter_8,5,4,1,0,40050.0,24600.0,42350.0,0.0
2023-05-13,RevenueCenter_8,5,5,1,0,46920.0,40050.0,87440.0,4700.0
2023-05-14,RevenueCenter_8,5,6,0,0,15725.0,46920.0,96220.0,9750.0
2023-05-15,RevenueCenter_8,5,0,0,0,17200.0,15725.0,0.0,0.0
2023-05-16,RevenueCenter_8,5,1,0,0,42470.0,17200.0,7200.0,21000.0
2023-05-17,RevenueCenter_8,5,2,0,0,15550.0,42470.0,15350.0,22790.0
2023-05-18,RevenueCenter_8,5,3,0,0,12600.0,15550.0,24600.0,7150.0
2023-05-19,RevenueCenter_8,5,4,1,0,0.0,12600.0,40050.0,13975.0
2023-05-20,RevenueCenter_8,5,5,1,0,27700.0,0.0,46920.0,38575.0
2023-05-21,RevenueCenter_8,5,6,0,0,3500.0,27700.0,15725.0,21495.0
2023-05-22,RevenueCenter_8,5,0,0,0,7235.0,3500.0,17200.0,16695.0
2023-05-23,RevenueCenter_8,5,1,0,0,20000.0,7235.0,42470.0,14520.0
2023-05-24,RevenueCenter_8,5,2,0,0,11300.0,20000.0,15550.0,36670.0
2023-05-25,RevenueCenter_8,5,3,0,0,0.0,11300.0,12600.0,20070.0
2023-05-26,RevenueCenter_8,5,4,1,0,0.0,0.0,0.0,2880.0
2023-05-27,RevenueCenter_8,5,5,1,0,26500.0,0.0,27700.0,15200.0
2023-05-28,RevenueCenter_8,5,6,0,0,13600.0,26500.0,3500.0,1800.0
2023-05-29,RevenueCenter_8,5,0,0,0,14450.0,13600.0,7235.0,15550.0
2023-05-30,RevenueCenter_8,5,1,0,0,18670.0,14450.0,20000.0,14000.0
2023-05-31,RevenueCenter_8,5,2,0,0,3600.0,18670.0,11300.0,9000.0
2023-06-01,RevenueCenter_8,6,3,0,0,16400.0,3600.0,0.0,0.0
2023-06-02,RevenueCenter_8,6,4,1,0,6659.0,16400.0,0.0,12100.0
2023-06-03,RevenueCenter_8,6,5,1,0,24150.0,6659.0,26500.0,4400.0
2023-06-04,RevenueCenter_8,6,6,0,0,8200.0,24150.0,13600.0,42350.0
2023-06-05,RevenueCenter_8,6,0,0,0,15450.0,8200.0,14450.0,87440.0
2023-06-06,RevenueCenter_8,6,1,0,0,14250.0,15450.0,18670.0,96220.0
2023-06-07,RevenueCenter_8,6,2,0,0,2500.0,14250.0,3600.0,0.0
2023-06-08,RevenueCenter_8,6,3,0,0,9680.0,2500.0,16400.0,7200.0
2023-06-09,RevenueCenter_8,6,4,1,0,14400.0,9680.0,6659.0,15350.0
2023-06-10,RevenueCenter_8,6,5,1,0,17950.0,14400.0,24150.0,24600.0
2023-06-11,RevenueCenter_8,6,6,0,0,8420.0,17950.0,8200.0,40050.0
2023-06-14,RevenueCenter_8,6,2,0,0,28100.0,8420.0,15450.0,46920.0
2023-06-15,RevenueCenter_8,6,3,0,0,22100.0,28100.0,14250.0,15725.0
2023-06-16,RevenueCenter_8,6,4,1,0,10000.0,22100.0,2500.0,17200.0
2023-06-17,RevenueCenter_8,6,5,1,0,25250.0,10000.0,9680.0,42470.0
2023-06-18,RevenueCenter_8,6,6,0,0,0.0,25250.0,14400.0,15550.0
2023-06-19,RevenueCenter_8,6,0,0,0,8000.0,0.0,17950.0,12600.0
2023-06-20,RevenueCenter_8,6,1,0,1,28080.0,8000.0,8420.0,0.0
2023-06-21,RevenueCenter_8,6,2,0,0,33500.0,28080.0,28100.0,27700.0
2023-06-22,RevenueCenter_8,6,3,0,0,33740.0,33500.0,22100.0,3500.0
2023-06-23,RevenueCenter_8,6,4,1,0,15800.0,33740.0,10000.0,7235.0
2023-06-24,RevenueCenter_8,6,5,1,0,36680.0,15800.0,25250.0,20000.0
2023-06-25,RevenueCenter_8,6,6,0,0,0.0,36680.0,0.0,11300.0
2023-06-26,RevenueCenter_8,6,0,0,0,2775.0,0.0,8000.0,0.0
2023-07-01,RevenueCenter_8,7,5,1,0,7925.0,2775.0,28080.0,0.0
2023-07-03,RevenueCenter_8,7,0,0,0,1440.0,7925.0,33500.0,26500.0
2023-07-04,RevenueCenter_8,7,1,0,0,0.0,1440.0,33740.0,13600.0
2023-07-05,RevenueCenter_8,7,2,0,0,2640.0,0.0,15800.0,14450.0
2023-07-06,RevenueCenter_8,7,3,0,0,11900.0,2640.0,36680.0,18670.0
2023-07-07,RevenueCenter_8,7,4,1,0,11900.0,11900.0,0.0,3600.0
2023-07-08,RevenueCenter_8,7,5,1,0,26400.0,11900.0,2775.0,16400.0
2023-07-09,RevenueCenter_8,7,6,0,0,27200.0,26400.0,7925.0,6659.0
2023-07-10,RevenueCenter_8,7,0,0,0,0.0,27200.0,1440.0,24150.0
2023-07-11,RevenueCenter_8,7,1,0,0,0.0,0.0,0.0,8200.0
2023-07-12,RevenueCenter_8,7,2,0,0,3000.0,0.0,2640.0,15450.0
2023-07-13,RevenueCenter_8,7,3,0,0,0.0,3000.0,11900.0,14250.0
2023-07-14,RevenueCenter_8,7,4,1,0,14860.0,0.0,11900.0,2500.0
2023-07-17,RevenueCenter_8,7,0,0,0,0.0,14860.0,26400.0,9680.0
2023-07-18,RevenueCenter_8,7,1,0,0,0.0,0.0,27200.0,14400.0
2023-07-19,RevenueCenter_8,7,2,0,0,2500.0,0.0,0.0,17950.0
2023-07-20,RevenueCenter_8,7,3,0,0,8500.0,2500.0,0.0,8420.0
2023-07-21,RevenueCenter_8,7,4,1,0,0.0,8500.0,3000.0,28100.0
2023-07-24,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,22100.0
2023-07-25,RevenueCenter_8,7,1,0,0,0.0,0.0,14860.0,10000.0
2023-07-26,RevenueCenter_8,7,2,0,0,0.0,0.0,0.0,25250.0
2023-07-27,RevenueCenter_8,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-28,RevenueCenter_8,7,4,1,0,0.0,0.0,2500.0,8000.0
2023-07-30,RevenueCenter_8,7,6,0,0,0.0,0.0,8500.0,28080.0
2023-07-31,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,33500.0
2023-08-01,RevenueCenter_8,8,1,0,0,0.0,0.0,0.0,33740.0
2023-08-02,RevenueCenter_8,8,2,0,0,0.0,0.0,0.0,15800.0
2023-08-03,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,36680.0
2023-08-04,RevenueCenter_8,8,4,1,0,2000.0,0.0,0.0,0.0
2023-08-06,RevenueCenter_8,8,6,0,0,6000.0,2000.0,0.0,2775.0
2023-08-07,RevenueCenter_8,8,0,0,0,0.0,6000.0,0.0,7925.0
2023-08-09,RevenueCenter_8,8,2,0,0,0.0,0.0,0.0,1440.0
2023-08-10,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-11,RevenueCenter_8,8,4,1,0,0.0,0.0,0.0,2640.0
2023-08-12,RevenueCenter_8,8,5,1,0,0.0,0.0,0.0,11900.0
2023-08-13,RevenueCenter_8,8,6,0,0,6750.0,0.0,2000.0,11900.0
2023-08-14,RevenueCenter_8,8,0,0,0,0.0,6750.0,6000.0,26400.0
2023-08-15,RevenueCenter_8,8,1,0,0,6500.0,0.0,0.0,27200.0
2023-08-16,RevenueCenter_8,8,2,0,0,0.0,6500.0,0.0,0.0
2023-08-17,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-21,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,3000.0
2023-08-23,RevenueCenter_8,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-24,RevenueCenter_8,8,3,0,0,0.0,0.0,6750.0,14860.0
2023-08-25,RevenueCenter_8,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-26,RevenueCenter_8,8,5,1,0,11200.0,0.0,6500.0,0.0
2023-08-27,RevenueCenter_8,8,6,0,0,0.0,11200.0,0.0,2500.0
2023-08-28,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,8500.0
2023-08-29,RevenueCenter_8,8,1,0,0,4950.0,0.0,0.0,0.0
2023-08-31,RevenueCenter_8,8,3,0,0,0.0,4950.0,0.0,0.0
2023-09-02,RevenueCenter_8,9,5,1,0,28000.0,0.0,0.0,0.0
2023-09-03,RevenueCenter_8,9,6,0,0,0.0,28000.0,0.0,0.0
2023-09-04,RevenueCenter_8,9,0,0,0,6020.0,0.0,11200.0,0.0
2023-09-05,RevenueCenter_8,9,1,0,0,15720.0,6020.0,0.0,0.0
2023-09-06,RevenueCenter_8,9,2,0,0,1870.0,15720.0,0.0,0.0
2023-09-07,RevenueCenter_8,9,3,0,0,5940.0,1870.0,4950.0,0.0
2023-09-08,RevenueCenter_8,9,4,1,0,14830.0,5940.0,0.0,0.0
2023-09-11,RevenueCenter_8,9,0,0,0,14660.0,14830.0,28000.0,0.0
2023-09-12,RevenueCenter_8,9,1,0,0,29495.0,14660.0,0.0,0.0
2023-09-13,RevenueCenter_8,9,2,0,0,27920.0,29495.0,6020.0,2000.0
2023-09-14,RevenueCenter_8,9,3,0,0,14050.0,27920.0,15720.0,6000.0
2023-09-15,RevenueCenter_8,9,4,1,0,21550.0,14050.0,1870.0,0.0
2023-09-16,RevenueCenter_8,9,5,1,0,13050.0,21550.0,5940.0,0.0
2023-09-17,RevenueCenter_8,9,6,0,0,17500.0,13050.0,14830.0,0.0
2023-09-18,RevenueCenter_8,9,0,0,0,2500.0,17500.0,14660.0,0.0
2023-09-19,RevenueCenter_8,9,1,0,0,0.0,2500.0,29495.0,0.0
2023-09-20,RevenueCenter_8,9,2,0,0,22885.0,0.0,27920.0,6750.0
2023-09-21,RevenueCenter_8,9,3,0,0,51680.0,22885.0,14050.0,0.0
2023-09-22,RevenueCenter_8,9,4,1,0,79510.0,51680.0,21550.0,6500.0
2023-09-23,RevenueCenter_8,9,5,1,0,7050.0,79510.0,13050.0,0.0
2023-09-24,RevenueCenter_8,9,6,0,0,13600.0,7050.0,17500.0,0.0
2023-09-25,RevenueCenter_8,9,0,0,0,7200.0,13600.0,2500.0,0.0
2023-09-26,RevenueCenter_8,9,1,0,0,31650.0,7200.0,0.0,0.0
2023-09-27,RevenueCenter_8,9,2,0,0,24940.0,31650.0,22885.0,0.0
2023-09-28,RevenueCenter_8,9,3,0,0,37390.0,24940.0,51680.0,0.0
2023-09-29,RevenueCenter_8,9,4,1,0,3500.0,37390.0,79510.0,11200.0
2023-09-30,RevenueCenter_8,9,5,1,0,29250.0,3500.0,7050.0,0.0
2023-10-03,RevenueCenter_8,10,1,0,0,15550.0,29250.0,13600.0,0.0
2023-10-04,RevenueCenter_8,10,2,0,0,22300.0,15550.0,7200.0,4950.0
2023-10-05,RevenueCenter_8,10,3,0,0,64100.0,22300.0,31650.0,0.0
2023-10-06,RevenueCenter_8,10,4,1,0,17650.0,64100.0,24940.0,28000.0
2023-10-09,RevenueCenter_8,10,0,0,0,0.0,17650.0,37390.0,0.0
2023-10-10,RevenueCenter_8,10,1,0,0,9000.0,0.0,3500.0,6020.0
2023-10-11,RevenueCenter_8,10,2,0,0,10425.0,9000.0,29250.0,15720.0
2023-10-12,RevenueCenter_8,10,3,0,0,6500.0,10425.0,15550.0,1870.0
2023-10-13,RevenueCenter_8,10,4,1,0,31900.0,6500.0,22300.0,5940.0
2023-10-14,RevenueCenter_8,10,5,1,0,15820.0,31900.0,64100.0,14830.0
2023-10-15,RevenueCenter_8,10,6,0,0,0.0,15820.0,17650.0,14660.0
2023-10-16,RevenueCenter_8,10,0,0,0,0.0,0.0,0.0,29495.0
2023-10-17,RevenueCenter_8,10,1,0,0,8750.0,0.0,9000.0,27920.0
2023-10-18,RevenueCenter_8,10,2,0,0,13570.0,8750.0,10425.0,14050.0
2023-10-19,RevenueCenter_8,10,3,0,0,21000.0,13570.0,6500.0,21550.0
2023-10-20,RevenueCenter_8,10,4,1,0,13950.0,21000.0,31900.0,13050.0
2023-10-21,RevenueCenter_8,10,5,1,0,13000.0,13950.0,15820.0,17500.0
2023-10-22,RevenueCenter_8,10,6,0,0,26350.0,13000.0,0.0,2500.0
2023-10-23,RevenueCenter_8,10,0,0,0,19130.0,26350.0,0.0,0.0
2023-10-24,RevenueCenter_8,10,1,0,0,0.0,19130.0,8750.0,22885.0
2023-10-25,RevenueCenter_8,10,2,0,0,0.0,0.0,13570.0,51680.0
2023-10-26,RevenueCenter_8,10,3,0,0,0.0,0.0,21000.0,79510.0
2023-10-27,RevenueCenter_8,10,4,1,0,26250.0,0.0,13950.0,7050.0
2023-10-28,RevenueCenter_8,10,5,1,0,9050.0,26250.0,13000.0,13600.0
2023-10-29,RevenueCenter_8,10,6,0,0,0.0,9050.0,26350.0,7200.0
2023-10-30,RevenueCenter_8,10,0,0,0,0.0,0.0,19130.0,31650.0
2023-10-31,RevenueCenter_8,10,1,0,0,0.0,0.0,0.0,24940.0
2023-11-01,RevenueCenter_8,11,2,0,0,0.0,0.0,0.0,37390.0
2023-11-02,RevenueCenter_8,11,3,0,0,26900.0,0.0,0.0,3500.0
2023-11-03,RevenueCenter_8,11,4,1,0,40000.0,26900.0,26250.0,29250.0
2023-11-04,RevenueCenter_8,11,5,1,0,28325.0,40000.0,9050.0,15550.0
2023-11-05,RevenueCenter_8,11,6,0,0,0.0,28325.0,0.0,22300.0
2023-11-06,RevenueCenter_8,11,0,0,0,0.0,0.0,0.0,64100.0
2023-11-07,RevenueCenter_8,11,1,0,0,0.0,0.0,0.0,17650.0
2023-11-08,RevenueCenter_8,11,2,0,0,0.0,0.0,0.0,0.0
2023-11-09,RevenueCenter_8,11,3,0,0,0.0,0.0,26900.0,9000.0
2023-11-10,RevenueCenter_8,11,4,1,0,15025.0,0.0,40000.0,10425.0
2023-11-11,RevenueCenter_8,11,5,1,0,33400.0,15025.0,28325.0,6500.0
2023-11-12,RevenueCenter_8,11,6,0,0,37500.0,33400.0,0.0,31900.0
2023-11-13,RevenueCenter_8,11,0,0,0,0.0,37500.0,0.0,15820.0
2023-11-14,RevenueCenter_8,11,1,0,0,24500.0,0.0,0.0,0.0
2023-11-15,RevenueCenter_8,11,2,0,0,29710.0,24500.0,0.0,0.0
2023-11-16,RevenueCenter_8,11,3,0,0,22370.0,29710.0,0.0,8750.0
2023-11-17,RevenueCenter_8,11,4,1,0,22125.0,22370.0,15025.0,13570.0
2023-11-18,RevenueCenter_8,11,5,1,0,14900.0,22125.0,33400.0,21000.0
2023-11-19,RevenueCenter_8,11,6,0,0,0.0,14900.0,37500.0,13950.0
2023-11-20,RevenueCenter_8,11,0,0,0,4737.5,0.0,0.0,13000.0
2023-11-21,RevenueCenter_8,11,1,0,0,35665.0,4737.5,24500.0,26350.0
2023-11-22,RevenueCenter_8,11,2,0,0,0.0,35665.0,29710.0,19130.0
2023-11-23,RevenueCenter_8,11,3,0,0,20705.0,0.0,22370.0,0.0
2023-11-24,RevenueCenter_8,11,4,1,0,21700.0,20705.0,22125.0,0.0
2023-11-25,RevenueCenter_8,11,5,1,0,20400.0,21700.0,14900.0,0.0
2023-11-26,RevenueCenter_8,11,6,0,0,1200.0,20400.0,0.0,26250.0
2023-11-27,RevenueCenter_8,11,0,0,0,0.0,1200.0,4737.5,9050.0
2023-11-28,RevenueCenter_8,11,1,0,0,0.0,0.0,35665.0,0.0
2023-11-29,RevenueCenter_8,11,2,0,0,0.0,0.0,0.0,0.0
2023-12-02,RevenueCenter_8,12,5,1,1,7600.0,0.0,20705.0,0.0
