Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Lunch,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m
2023-02-10,RevenueCenter_5,2,4,1,0,782.0,1365.0,407.0,150.0
2023-02-11,RevenueCenter_5,2,5,1,0,357.0,782.0,840.0,525.0
2023-02-12,RevenueCenter_5,2,6,0,0,918.0,357.0,1896.0,1290.25
2023-02-13,RevenueCenter_5,2,0,0,0,1136.0,918.0,2202.0,1435.0
2023-02-14,RevenueCenter_5,2,1,0,0,1570.0,1136.0,762.0,510.0
2023-02-15,RevenueCenter_5,2,2,0,0,640.0,1570.0,495.0,4625.0
2023-02-16,RevenueCenter_5,2,3,0,0,428.5,640.0,1365.0,525.0
2023-02-17,RevenueCenter_5,2,4,1,0,1380.0,428.5,782.0,1055.0
2023-02-18,RevenueCenter_5,2,5,1,0,787.0,1380.0,357.0,160.0
2023-02-19,RevenueCenter_5,2,6,0,0,1061.0,787.0,918.0,258.0
2023-02-20,RevenueCenter_5,2,0,0,0,395.0,1061.0,1136.0,0.0
2023-02-21,RevenueCenter_5,2,1,0,0,485.0,395.0,1570.0,1022.0
2023-02-22,RevenueCenter_5,2,2,0,0,1688.0,485.0,640.0,840.0
2023-02-23,RevenueCenter_5,2,3,0,0,1235.0,1688.0,428.5,460.0
2023-02-24,RevenueCenter_5,2,4,1,0,1255.0,1235.0,1380.0,265.0
2023-02-25,RevenueCenter_5,2,5,1,0,400.0,1255.0,787.0,290.0
2023-02-26,RevenueCenter_5,2,6,0,0,730.0,400.0,1061.0,1295.0
2023-02-27,RevenueCenter_5,2,0,0,0,1135.0,730.0,395.0,40.0
2023-02-28,RevenueCenter_5,2,1,0,0,1542.0,1135.0,485.0,741.0
2023-03-01,RevenueCenter_5,3,2,0,0,1505.0,1542.0,1688.0,2213.66
2023-03-02,RevenueCenter_5,3,3,0,0,1302.0,1505.0,1235.0,810.0
2023-03-03,RevenueCenter_5,3,4,1,0,260.0,1302.0,1255.0,2662.0
2023-03-04,RevenueCenter_5,3,5,1,0,555.5,260.0,400.0,3682.0
2023-03-05,RevenueCenter_5,3,6,0,0,250.0,555.5,730.0,407.0
2023-03-06,RevenueCenter_5,3,0,0,0,1453.5,250.0,1135.0,840.0
2023-03-07,RevenueCenter_5,3,1,0,0,1586.0,1453.5,1542.0,1896.0
2023-03-08,RevenueCenter_5,3,2,0,0,655.0,1586.0,1505.0,2202.0
2023-03-09,RevenueCenter_5,3,3,0,0,1610.0,655.0,1302.0,762.0
2023-03-10,RevenueCenter_5,3,4,1,0,760.0,1610.0,260.0,495.0
2023-03-11,RevenueCenter_5,3,5,1,0,768.0,760.0,555.5,1365.0
2023-03-12,RevenueCenter_5,3,6,0,0,455.0,768.0,250.0,782.0
2023-03-13,RevenueCenter_5,3,0,0,0,795.0,455.0,1453.5,357.0
2023-03-14,RevenueCenter_5,3,1,0,0,1085.0,795.0,1586.0,918.0
2023-03-15,RevenueCenter_5,3,2,0,0,660.0,1085.0,655.0,1136.0
2023-03-16,RevenueCenter_5,3,3,0,0,5590.0,660.0,1610.0,1570.0
2023-03-17,RevenueCenter_5,3,4,1,0,1819.0,5590.0,760.0,640.0
2023-03-18,RevenueCenter_5,3,5,1,0,1055.0,1819.0,768.0,428.5
2023-03-19,RevenueCenter_5,3,6,0,0,1524.0,1055.0,455.0,1380.0
2023-03-20,RevenueCenter_5,3,0,0,0,2462.5,1524.0,795.0,787.0
2023-03-21,RevenueCenter_5,3,1,0,0,1315.0,2462.5,1085.0,1061.0
2023-03-22,RevenueCenter_5,3,2,0,0,196.0,1315.0,660.0,395.0
2023-03-23,RevenueCenter_5,3,3,0,1,289.0,196.0,5590.0,485.0
2023-03-24,RevenueCenter_5,3,4,1,0,145.0,289.0,1819.0,1688.0
2023-03-25,RevenueCenter_5,3,5,1,0,0.0,145.0,1055.0,1235.0
2023-03-26,RevenueCenter_5,3,6,0,0,198.0,0.0,1524.0,1255.0
2023-03-27,RevenueCenter_5,3,0,0,0,0.0,198.0,2462.5,400.0
2023-03-28,RevenueCenter_5,3,1,0,0,323.0,0.0,1315.0,730.0
2023-03-29,RevenueCenter_5,3,2,0,0,347.0,323.0,196.0,1135.0
2023-03-30,RevenueCenter_5,3,3,0,0,174.0,347.0,289.0,1542.0
2023-03-31,RevenueCenter_5,3,4,1,0,180.0,174.0,145.0,1505.0
2023-04-01,RevenueCenter_5,4,5,1,0,1200.0,180.0,0.0,1302.0
2023-04-02,RevenueCenter_5,4,6,0,0,325.0,1200.0,198.0,260.0
2023-04-03,RevenueCenter_5,4,0,0,0,1004.0,325.0,0.0,555.5
2023-04-04,RevenueCenter_5,4,1,0,0,1566.0,1004.0,323.0,250.0
2023-04-05,RevenueCenter_5,4,2,0,0,1141.0,1566.0,347.0,1453.5
2023-04-06,RevenueCenter_5,4,3,0,0,367.0,1141.0,174.0,1586.0
2023-04-07,RevenueCenter_5,4,4,1,0,935.0,367.0,180.0,655.0
2023-04-08,RevenueCenter_5,4,5,1,0,789.0,935.0,1200.0,1610.0
2023-04-09,RevenueCenter_5,4,6,0,0,0.0,789.0,325.0,760.0
2023-04-10,RevenueCenter_5,4,0,0,0,0.0,0.0,1004.0,768.0
2023-04-11,RevenueCenter_5,4,1,0,0,75.0,0.0,1566.0,455.0
2023-04-12,RevenueCenter_5,4,2,0,0,190.0,75.0,1141.0,795.0
2023-04-13,RevenueCenter_5,4,3,0,0,0.0,190.0,367.0,1085.0
2023-04-14,RevenueCenter_5,4,4,1,0,464.0,0.0,935.0,660.0
2023-04-15,RevenueCenter_5,4,5,1,0,683.0,464.0,789.0,5590.0
2023-04-16,RevenueCenter_5,4,6,0,0,150.0,683.0,0.0,1819.0
2023-04-17,RevenueCenter_5,4,0,0,0,260.0,150.0,0.0,1055.0
2023-04-18,RevenueCenter_5,4,1,0,0,0.0,260.0,75.0,1524.0
2023-04-19,RevenueCenter_5,4,2,0,0,200.0,0.0,190.0,2462.5
2023-04-20,RevenueCenter_5,4,3,0,1,615.0,200.0,0.0,1315.0
2023-04-21,RevenueCenter_5,4,4,1,1,1430.0,615.0,464.0,196.0
2023-04-22,RevenueCenter_5,4,5,1,1,510.0,1430.0,683.0,289.0
2023-04-23,RevenueCenter_5,4,6,0,1,355.0,510.0,150.0,145.0
2023-04-24,RevenueCenter_5,4,0,0,0,1032.0,355.0,260.0,0.0
2023-04-25,RevenueCenter_5,4,1,0,0,663.5,1032.0,0.0,198.0
2023-04-26,RevenueCenter_5,4,2,0,0,545.0,663.5,200.0,0.0
2023-04-27,RevenueCenter_5,4,3,0,0,2601.0,545.0,615.0,323.0
2023-04-28,RevenueCenter_5,4,4,1,0,745.0,2601.0,1430.0,347.0
2023-04-29,RevenueCenter_5,4,5,1,0,675.0,745.0,510.0,174.0
2023-04-30,RevenueCenter_5,4,6,0,0,50.0,675.0,355.0,180.0
2023-05-01,RevenueCenter_5,5,0,0,0,741.0,50.0,1032.0,1200.0
2023-05-02,RevenueCenter_5,5,1,0,0,470.5,741.0,663.5,325.0
2023-05-03,RevenueCenter_5,5,2,0,0,775.0,470.5,545.0,1004.0
2023-05-04,RevenueCenter_5,5,3,0,0,1192.0,775.0,2601.0,1566.0
2023-05-05,RevenueCenter_5,5,4,1,0,855.0,1192.0,745.0,1141.0
2023-05-06,RevenueCenter_5,5,5,1,0,482.0,855.0,675.0,367.0
2023-05-07,RevenueCenter_5,5,6,0,0,265.0,482.0,50.0,935.0
2023-05-08,RevenueCenter_5,5,0,0,0,777.0,265.0,741.0,789.0
2023-05-09,RevenueCenter_5,5,1,0,0,2885.0,777.0,470.5,0.0
2023-05-10,RevenueCenter_5,5,2,0,0,1350.0,2885.0,775.0,0.0
2023-05-11,RevenueCenter_5,5,3,0,0,1120.0,1350.0,1192.0,75.0
2023-05-12,RevenueCenter_5,5,4,1,0,278.0,1120.0,855.0,190.0
2023-05-13,RevenueCenter_5,5,5,1,0,825.0,278.0,482.0,0.0
2023-05-14,RevenueCenter_5,5,6,0,0,1212.5,825.0,265.0,464.0
2023-05-15,RevenueCenter_5,5,0,0,0,994.0,1212.5,777.0,683.0
2023-05-16,RevenueCenter_5,5,1,0,0,485.0,994.0,2885.0,150.0
2023-05-17,RevenueCenter_5,5,2,0,0,4530.0,485.0,1350.0,260.0
2023-05-18,RevenueCenter_5,5,3,0,0,1415.0,4530.0,1120.0,0.0
2023-05-19,RevenueCenter_5,5,4,1,0,1405.0,1415.0,278.0,200.0
2023-05-20,RevenueCenter_5,5,5,1,0,3295.7999999999997,1405.0,825.0,615.0
2023-05-21,RevenueCenter_5,5,6,0,0,505.0,3295.7999999999997,1212.5,1430.0
2023-05-22,RevenueCenter_5,5,0,0,0,565.0,505.0,994.0,510.0
2023-05-23,RevenueCenter_5,5,1,0,0,3516.5,565.0,485.0,355.0
2023-05-24,RevenueCenter_5,5,2,0,0,1470.0,3516.5,4530.0,1032.0
2023-05-25,RevenueCenter_5,5,3,0,0,2580.0,1470.0,1415.0,663.5
2023-05-26,RevenueCenter_5,5,4,1,0,2920.0,2580.0,1405.0,545.0
2023-05-27,RevenueCenter_5,5,5,1,0,2634.5,2920.0,3295.7999999999997,2601.0
2023-05-28,RevenueCenter_5,5,6,0,0,975.0,2634.5,505.0,745.0
2023-05-29,RevenueCenter_5,5,0,0,0,1703.0,975.0,565.0,675.0
2023-05-30,RevenueCenter_5,5,1,0,0,1030.0,1703.0,3516.5,50.0
2023-05-31,RevenueCenter_5,5,2,0,0,1457.0,1030.0,1470.0,741.0
2023-06-01,RevenueCenter_5,6,3,0,0,2145.0,1457.0,2580.0,470.5
2023-06-02,RevenueCenter_5,6,4,1,0,1625.0,2145.0,2920.0,775.0
2023-06-03,RevenueCenter_5,6,5,1,0,9519.5,1625.0,2634.5,1192.0
2023-06-04,RevenueCenter_5,6,6,0,0,875.0,9519.5,975.0,855.0
2023-06-05,RevenueCenter_5,6,0,0,0,550.0,875.0,1703.0,482.0
2023-06-06,RevenueCenter_5,6,1,0,0,1255.0,550.0,1030.0,265.0
2023-06-07,RevenueCenter_5,6,2,0,0,491.0,1255.0,1457.0,777.0
2023-06-08,RevenueCenter_5,6,3,0,0,1140.0,491.0,2145.0,2885.0
2023-06-09,RevenueCenter_5,6,4,1,0,595.0,1140.0,1625.0,1350.0
2023-06-10,RevenueCenter_5,6,5,1,0,4644.8,595.0,9519.5,1120.0
2023-06-11,RevenueCenter_5,6,6,0,0,500.0,4644.8,875.0,278.0
2023-06-12,RevenueCenter_5,6,0,0,0,512.0,500.0,550.0,825.0
2023-06-13,RevenueCenter_5,6,1,0,0,855.0,512.0,1255.0,1212.5
2023-06-14,RevenueCenter_5,6,2,0,0,195.0,855.0,491.0,994.0
2023-06-15,RevenueCenter_5,6,3,0,0,485.0,195.0,1140.0,485.0
2023-06-16,RevenueCenter_5,6,4,1,0,165.0,485.0,595.0,4530.0
2023-06-17,RevenueCenter_5,6,5,1,0,8578.2,165.0,4644.8,1415.0
2023-06-18,RevenueCenter_5,6,6,0,0,1330.0,8578.2,500.0,1405.0
2023-06-19,RevenueCenter_5,6,0,0,0,2734.0,1330.0,512.0,3295.7999999999997
2023-06-20,RevenueCenter_5,6,1,0,1,1135.0,2734.0,855.0,505.0
2023-06-21,RevenueCenter_5,6,2,0,0,820.0,1135.0,195.0,565.0
2023-06-22,RevenueCenter_5,6,3,0,0,2075.0,820.0,485.0,3516.5
2023-06-23,RevenueCenter_5,6,4,1,0,620.0,2075.0,165.0,1470.0
2023-06-24,RevenueCenter_5,6,5,1,0,5594.2,620.0,8578.2,2580.0
2023-06-25,RevenueCenter_5,6,6,0,0,6070.0,5594.2,1330.0,2920.0
2023-06-26,RevenueCenter_5,6,0,0,0,1907.0,6070.0,2734.0,2634.5
2023-06-27,RevenueCenter_5,6,1,0,0,0.0,1907.0,1135.0,975.0
2023-06-28,RevenueCenter_5,6,2,0,1,700.0,0.0,820.0,1703.0
2023-06-29,RevenueCenter_5,6,3,0,1,775.0,700.0,2075.0,1030.0
2023-06-30,RevenueCenter_5,6,4,1,1,405.0,775.0,620.0,1457.0
2023-07-01,RevenueCenter_5,7,5,1,0,2695.45,405.0,5594.2,2145.0
2023-07-02,RevenueCenter_5,7,6,0,0,0.0,2695.45,6070.0,1625.0
2023-07-03,RevenueCenter_5,7,0,0,0,400.0,0.0,1907.0,9519.5
2023-07-04,RevenueCenter_5,7,1,0,0,432.0,400.0,0.0,875.0
2023-07-05,RevenueCenter_5,7,2,0,0,854.0,432.0,700.0,550.0
2023-07-06,RevenueCenter_5,7,3,0,0,1976.0,854.0,775.0,1255.0
2023-07-07,RevenueCenter_5,7,4,1,0,972.0,1976.0,405.0,491.0
2023-07-08,RevenueCenter_5,7,5,1,0,4037.2,972.0,2695.45,1140.0
2023-07-09,RevenueCenter_5,7,6,0,0,155.0,4037.2,0.0,595.0
2023-07-10,RevenueCenter_5,7,0,0,0,2647.0,155.0,400.0,4644.8
2023-07-11,RevenueCenter_5,7,1,0,0,915.0,2647.0,432.0,500.0
2023-07-12,RevenueCenter_5,7,2,0,0,975.0,915.0,854.0,512.0
2023-07-13,RevenueCenter_5,7,3,0,0,1660.0,975.0,1976.0,855.0
2023-07-14,RevenueCenter_5,7,4,1,0,915.0,1660.0,972.0,195.0
2023-07-15,RevenueCenter_5,7,5,1,0,3161.3,915.0,4037.2,485.0
2023-07-16,RevenueCenter_5,7,6,0,0,2035.0,3161.3,155.0,165.0
2023-07-17,RevenueCenter_5,7,0,0,0,1522.0,2035.0,2647.0,8578.2
2023-07-18,RevenueCenter_5,7,1,0,0,1110.0,1522.0,915.0,1330.0
2023-07-19,RevenueCenter_5,7,2,0,0,551.0,1110.0,975.0,2734.0
2023-07-20,RevenueCenter_5,7,3,0,0,1291.0,551.0,1660.0,1135.0
2023-07-21,RevenueCenter_5,7,4,1,0,708.0,1291.0,915.0,820.0
2023-07-22,RevenueCenter_5,7,5,1,0,2486.8,708.0,3161.3,2075.0
2023-07-23,RevenueCenter_5,7,6,0,0,2295.0,2486.8,2035.0,620.0
2023-07-24,RevenueCenter_5,7,0,0,0,5351.0,2295.0,1522.0,5594.2
2023-07-25,RevenueCenter_5,7,1,0,0,3197.0,5351.0,1110.0,6070.0
2023-07-26,RevenueCenter_5,7,2,0,0,2160.0,3197.0,551.0,1907.0
2023-07-27,RevenueCenter_5,7,3,0,0,2651.0,2160.0,1291.0,0.0
2023-07-28,RevenueCenter_5,7,4,1,0,510.0,2651.0,708.0,700.0
2023-07-29,RevenueCenter_5,7,5,1,0,5990.2,510.0,2486.8,775.0
2023-07-30,RevenueCenter_5,7,6,0,0,2100.0,5990.2,2295.0,405.0
2023-07-31,RevenueCenter_5,7,0,0,0,1865.0,2100.0,5351.0,2695.45
2023-08-01,RevenueCenter_5,8,1,0,0,490.0,1865.0,3197.0,0.0
2023-08-02,RevenueCenter_5,8,2,0,0,1480.0,490.0,2160.0,400.0
2023-08-03,RevenueCenter_5,8,3,0,0,1513.5,1480.0,2651.0,432.0
2023-08-04,RevenueCenter_5,8,4,1,0,505.0,1513.5,510.0,854.0
2023-08-05,RevenueCenter_5,8,5,1,0,8510.0,505.0,5990.2,1976.0
2023-08-06,RevenueCenter_5,8,6,0,0,635.0,8510.0,2100.0,972.0
2023-08-07,RevenueCenter_5,8,0,0,0,2066.0,635.0,1865.0,4037.2
2023-08-08,RevenueCenter_5,8,1,0,0,1149.0,2066.0,490.0,155.0
2023-08-09,RevenueCenter_5,8,2,0,0,938.0,1149.0,1480.0,2647.0
2023-08-10,RevenueCenter_5,8,3,0,0,2019.0,938.0,1513.5,915.0
2023-08-11,RevenueCenter_5,8,4,1,0,344.0,2019.0,505.0,975.0
2023-08-12,RevenueCenter_5,8,5,1,0,7670.65,344.0,8510.0,1660.0
2023-08-13,RevenueCenter_5,8,6,0,0,476.0,7670.65,635.0,915.0
2023-08-14,RevenueCenter_5,8,0,0,0,885.0,476.0,2066.0,3161.3
2023-08-15,RevenueCenter_5,8,1,0,0,235.0,885.0,1149.0,2035.0
2023-08-16,RevenueCenter_5,8,2,0,0,800.0,235.0,938.0,1522.0
2023-08-17,RevenueCenter_5,8,3,0,0,3227.0,800.0,2019.0,1110.0
2023-08-18,RevenueCenter_5,8,4,1,0,907.0,3227.0,344.0,551.0
2023-08-19,RevenueCenter_5,8,5,1,0,9156.4,907.0,7670.65,1291.0
2023-08-20,RevenueCenter_5,8,6,0,0,1226.0,9156.4,476.0,708.0
2023-08-21,RevenueCenter_5,8,0,0,0,1325.0,1226.0,885.0,2486.8
2023-08-22,RevenueCenter_5,8,1,0,0,325.0,1325.0,235.0,2295.0
2023-08-23,RevenueCenter_5,8,2,0,0,2123.0,325.0,800.0,5351.0
2023-08-24,RevenueCenter_5,8,3,0,0,800.0,2123.0,3227.0,3197.0
2023-08-25,RevenueCenter_5,8,4,1,0,944.0,800.0,907.0,2160.0
2023-08-26,RevenueCenter_5,8,5,1,0,13115.0,944.0,9156.4,2651.0
2023-08-27,RevenueCenter_5,8,6,0,0,463.0,13115.0,1226.0,510.0
2023-08-28,RevenueCenter_5,8,0,0,0,430.0,463.0,1325.0,5990.2
2023-08-29,RevenueCenter_5,8,1,0,0,148.75,430.0,325.0,2100.0
2023-08-30,RevenueCenter_5,8,2,0,0,1556.0,148.75,2123.0,1865.0
2023-08-31,RevenueCenter_5,8,3,0,0,622.5,1556.0,800.0,490.0
2023-09-01,RevenueCenter_5,9,4,1,0,1456.5,622.5,944.0,1480.0
2023-09-02,RevenueCenter_5,9,5,1,0,11887.6,1456.5,13115.0,1513.5
2023-09-03,RevenueCenter_5,9,6,0,0,1014.0,11887.6,463.0,505.0
2023-09-04,RevenueCenter_5,9,0,0,0,575.0,1014.0,430.0,8510.0
2023-09-05,RevenueCenter_5,9,1,0,0,2415.5,575.0,148.75,635.0
2023-09-06,RevenueCenter_5,9,2,0,0,648.0,2415.5,1556.0,2066.0
2023-09-07,RevenueCenter_5,9,3,0,0,1305.0,648.0,622.5,1149.0
2023-09-08,RevenueCenter_5,9,4,1,0,677.5,1305.0,1456.5,938.0
2023-09-09,RevenueCenter_5,9,5,1,0,11429.4,677.5,11887.6,2019.0
2023-09-10,RevenueCenter_5,9,6,0,0,0.0,11429.4,1014.0,344.0
2023-09-11,RevenueCenter_5,9,0,0,0,860.0,0.0,575.0,7670.65
2023-09-12,RevenueCenter_5,9,1,0,0,1030.0,860.0,2415.5,476.0
2023-09-13,RevenueCenter_5,9,2,0,0,1005.0,1030.0,648.0,885.0
2023-09-14,RevenueCenter_5,9,3,0,0,445.0,1005.0,1305.0,235.0
2023-09-15,RevenueCenter_5,9,4,1,0,1310.0,445.0,677.5,800.0
2023-09-16,RevenueCenter_5,9,5,1,0,17443.4,1310.0,11429.4,3227.0
2023-09-17,RevenueCenter_5,9,6,0,0,1078.0,17443.4,0.0,907.0
2023-09-18,RevenueCenter_5,9,0,0,0,170.0,1078.0,860.0,9156.4
2023-09-19,RevenueCenter_5,9,1,0,0,1908.0,170.0,1030.0,1226.0
2023-09-20,RevenueCenter_5,9,2,0,0,520.0,1908.0,1005.0,1325.0
2023-09-21,RevenueCenter_5,9,3,0,0,465.0,520.0,445.0,325.0
2023-09-22,RevenueCenter_5,9,4,1,0,894.0,465.0,1310.0,2123.0
2023-09-23,RevenueCenter_5,9,5,1,0,11371.8,894.0,17443.4,800.0
2023-09-24,RevenueCenter_5,9,6,0,0,1985.0,11371.8,1078.0,944.0
2023-09-25,RevenueCenter_5,9,0,0,0,7416.0,1985.0,170.0,13115.0
2023-09-26,RevenueCenter_5,9,1,0,0,1080.0,7416.0,1908.0,463.0
2023-09-27,RevenueCenter_5,9,2,0,0,2795.0,1080.0,520.0,430.0
2023-09-28,RevenueCenter_5,9,3,0,0,1070.0,2795.0,465.0,148.75
2023-09-29,RevenueCenter_5,9,4,1,0,270.0,1070.0,894.0,1556.0
2023-09-30,RevenueCenter_5,9,5,1,0,12094.2,270.0,11371.8,622.5
2023-10-01,RevenueCenter_5,10,6,0,0,1185.0,12094.2,1985.0,1456.5
2023-10-02,RevenueCenter_5,10,0,0,0,1195.0,1185.0,7416.0,11887.6
2023-10-03,RevenueCenter_5,10,1,0,0,2689.0,1195.0,1080.0,1014.0
2023-10-04,RevenueCenter_5,10,2,0,0,1775.0,2689.0,2795.0,575.0
2023-10-05,RevenueCenter_5,10,3,0,0,297.5,1775.0,1070.0,2415.5
2023-10-06,RevenueCenter_5,10,4,1,0,935.0,297.5,270.0,648.0
2023-10-07,RevenueCenter_5,10,5,1,0,12347.4,935.0,12094.2,1305.0
2023-10-08,RevenueCenter_5,10,6,0,0,285.0,12347.4,1185.0,677.5
2023-10-09,RevenueCenter_5,10,0,0,0,1140.0,285.0,1195.0,11429.4
2023-10-10,RevenueCenter_5,10,1,0,0,1550.0,1140.0,2689.0,0.0
2023-10-11,RevenueCenter_5,10,2,0,0,623.0,1550.0,1775.0,860.0
2023-10-12,RevenueCenter_5,10,3,0,0,2240.0,623.0,297.5,1030.0
2023-10-13,RevenueCenter_5,10,4,1,0,320.0,2240.0,935.0,1005.0
2023-10-14,RevenueCenter_5,10,5,1,0,8622.6,320.0,12347.4,445.0
2023-10-15,RevenueCenter_5,10,6,0,0,1266.0,8622.6,285.0,1310.0
2023-10-16,RevenueCenter_5,10,0,0,0,2565.0,1266.0,1140.0,17443.4
2023-10-17,RevenueCenter_5,10,1,0,0,1622.5,2565.0,1550.0,1078.0
2023-10-18,RevenueCenter_5,10,2,0,0,520.0,1622.5,623.0,170.0
2023-10-19,RevenueCenter_5,10,3,0,0,2040.0,520.0,2240.0,1908.0
2023-10-20,RevenueCenter_5,10,4,1,0,636.0,2040.0,320.0,520.0
2023-10-21,RevenueCenter_5,10,5,1,0,10441.8,636.0,8622.6,465.0
2023-10-22,RevenueCenter_5,10,6,0,0,1066.0,10441.8,1266.0,894.0
2023-10-23,RevenueCenter_5,10,0,0,0,2412.0,1066.0,2565.0,11371.8
2023-10-24,RevenueCenter_5,10,1,0,0,1023.0,2412.0,1622.5,1985.0
2023-10-25,RevenueCenter_5,10,2,0,0,1086.0,1023.0,520.0,7416.0
2023-10-26,RevenueCenter_5,10,3,0,0,677.0,1086.0,2040.0,1080.0
2023-10-27,RevenueCenter_5,10,4,1,0,385.0,677.0,636.0,2795.0
2023-10-28,RevenueCenter_5,10,5,1,0,6231.6,385.0,10441.8,1070.0
2023-10-29,RevenueCenter_5,10,6,0,0,566.0,6231.6,1066.0,270.0
2023-10-30,RevenueCenter_5,10,0,0,0,1749.0,566.0,2412.0,12094.2
2023-10-31,RevenueCenter_5,10,1,0,0,1805.0,1749.0,1023.0,1185.0
2023-11-01,RevenueCenter_5,11,2,0,0,737.0,1805.0,1086.0,1195.0
2023-11-02,RevenueCenter_5,11,3,0,0,490.0,737.0,677.0,2689.0
2023-11-03,RevenueCenter_5,11,4,1,0,272.5,490.0,385.0,1775.0
2023-11-04,RevenueCenter_5,11,5,1,0,9357.6,272.5,6231.6,297.5
2023-11-05,RevenueCenter_5,11,6,0,0,789.0,9357.6,566.0,935.0
2023-11-06,RevenueCenter_5,11,0,0,0,470.0,789.0,1749.0,12347.4
2023-11-07,RevenueCenter_5,11,1,0,0,1345.0,470.0,1805.0,285.0
2023-11-08,RevenueCenter_5,11,2,0,0,765.0,1345.0,737.0,1140.0
2023-11-09,RevenueCenter_5,11,3,0,0,935.0,765.0,490.0,1550.0
2023-11-10,RevenueCenter_5,11,4,1,0,625.0,935.0,272.5,623.0
2023-11-11,RevenueCenter_5,11,5,1,0,4702.8,625.0,9357.6,2240.0
2023-11-12,RevenueCenter_5,11,6,0,0,306.0,4702.8,789.0,320.0
2023-11-13,RevenueCenter_5,11,0,0,0,690.0,306.0,470.0,8622.6
2023-11-14,RevenueCenter_5,11,1,0,0,6588.0,690.0,1345.0,1266.0
2023-11-15,RevenueCenter_5,11,2,0,0,1400.0,6588.0,765.0,2565.0
2023-11-16,RevenueCenter_5,11,3,0,0,575.0,1400.0,935.0,1622.5
2023-11-17,RevenueCenter_5,11,4,1,0,5030.0,575.0,625.0,520.0
2023-11-18,RevenueCenter_5,11,5,1,0,8372.0,5030.0,4702.8,2040.0
2023-11-19,RevenueCenter_5,11,6,0,0,310.0,8372.0,306.0,636.0
2023-11-20,RevenueCenter_5,11,0,0,0,1120.0,310.0,690.0,10441.8
2023-11-21,RevenueCenter_5,11,1,0,0,255.0,1120.0,6588.0,1066.0
2023-11-22,RevenueCenter_5,11,2,0,0,2322.0,255.0,1400.0,2412.0
2023-11-23,RevenueCenter_5,11,3,0,0,300.0,2322.0,575.0,1023.0
2023-11-24,RevenueCenter_5,11,4,1,0,510.0,300.0,5030.0,1086.0
2023-11-25,RevenueCenter_5,11,5,1,0,75.0,510.0,8372.0,677.0
2023-11-26,RevenueCenter_5,11,6,0,0,22514.0,75.0,310.0,385.0
2023-11-27,RevenueCenter_5,11,0,0,0,1965.0,22514.0,1120.0,6231.6
2023-11-28,RevenueCenter_5,11,1,0,0,690.0,1965.0,255.0,566.0
2023-11-29,RevenueCenter_5,11,2,0,0,905.0,690.0,2322.0,1749.0
2023-11-30,RevenueCenter_5,11,3,0,0,1260.0,905.0,300.0,1805.0
2023-12-01,RevenueCenter_5,12,4,1,0,1383.0,1260.0,510.0,737.0
2023-12-02,RevenueCenter_5,12,5,1,1,7286.0,1383.0,75.0,490.0
2023-12-03,RevenueCenter_5,12,6,0,1,328.0,7286.0,22514.0,272.5
2023-12-04,RevenueCenter_5,12,0,0,0,835.0,328.0,1965.0,9357.6
2023-12-05,RevenueCenter_5,12,1,0,0,899.0,835.0,690.0,789.0
2023-12-06,RevenueCenter_5,12,2,0,0,1330.0,899.0,905.0,470.0
2023-12-07,RevenueCenter_5,12,3,0,0,1787.5,1330.0,1260.0,1345.0
2023-12-08,RevenueCenter_5,12,4,1,0,655.0,1787.5,1383.0,765.0
2023-12-09,RevenueCenter_5,12,5,1,0,3751.4,655.0,7286.0,935.0
2023-12-10,RevenueCenter_5,12,6,0,0,1206.5,3751.4,328.0,625.0
2023-12-11,RevenueCenter_5,12,0,0,0,886.0,1206.5,835.0,4702.8
2023-12-12,RevenueCenter_5,12,1,0,0,453.0,886.0,899.0,306.0
2023-12-13,RevenueCenter_5,12,2,0,0,780.0,453.0,1330.0,690.0
2023-12-14,RevenueCenter_5,12,3,0,0,725.0,780.0,1787.5,6588.0
2023-12-15,RevenueCenter_5,12,4,1,0,4295.0,725.0,655.0,1400.0
2023-12-16,RevenueCenter_5,12,5,1,0,2877.4,4295.0,3751.4,575.0
2023-12-17,RevenueCenter_5,12,6,0,0,981.0,2877.4,1206.5,5030.0
2023-12-18,RevenueCenter_5,12,0,0,0,620.0,981.0,886.0,8372.0
2023-12-19,RevenueCenter_5,12,1,0,0,420.0,620.0,453.0,310.0
2023-12-20,RevenueCenter_5,12,2,0,0,420.0,420.0,780.0,1120.0
2023-12-21,RevenueCenter_5,12,3,0,0,3728.0,420.0,725.0,255.0
2023-12-22,RevenueCenter_5,12,4,1,0,610.0,3728.0,4295.0,2322.0
2023-12-23,RevenueCenter_5,12,5,1,0,6450.2,610.0,2877.4,300.0
2023-12-24,RevenueCenter_5,12,6,0,0,415.0,6450.2,981.0,510.0
2023-12-25,RevenueCenter_5,12,0,0,0,15592.8,415.0,620.0,75.0
2023-12-26,RevenueCenter_5,12,1,0,0,395.0,15592.8,420.0,22514.0
2023-12-27,RevenueCenter_5,12,2,0,0,190.0,395.0,420.0,1965.0
2023-12-28,RevenueCenter_5,12,3,0,0,459.0,190.0,3728.0,690.0
2023-12-29,RevenueCenter_5,12,4,1,0,140.0,459.0,610.0,905.0
2023-12-30,RevenueCenter_5,12,5,1,0,5896.6,140.0,6450.2,1260.0
