Date,MealPeriod,RevenueCenterName,CheckTotal
2023-12-12 00:00:00,Dinner,RevenueCenter_3,134
2023-12-12 00:00:00,BreakFast,RevenueCenter_1,67.5
2023-12-12 00:00:00,Dinner,RevenueCenter_2,81
2023-12-12 00:00:00,Dinner,RevenueCenter_6,240.5
2023-12-12 00:00:00,Lunch,RevenueCenter_5,0
2023-12-12 00:00:00,Dinner,RevenueCenter_3,171
2023-12-12 00:00:00,Dinner,RevenueCenter_3,207
2023-12-12 00:00:00,Dinner,RevenueCenter_1,90
2023-12-12 00:00:00,Dinner,RevenueCenter_2,170
2023-12-12 00:00:00,Dinner,RevenueCenter_1,0
2023-12-12 00:00:00,Dinner,RevenueCenter_5,0
2023-12-12 00:00:00,Lunch,RevenueCenter_5,258
2023-12-12 00:00:00,BreakFast,RevenueCenter_5,15955
2023-12-12 00:00:00,Lunch,RevenueCenter_2,87.5
2023-12-12 00:00:00,Dinner,RevenueCenter_3,48
2023-12-12 00:00:00,Lunch,RevenueCenter_1,160
2023-12-12 00:00:00,Dinner,RevenueCenter_5,195
2023-12-12 00:00:00,Dinner,RevenueCenter_6,65
2023-12-12 00:00:00,Dinner,RevenueCenter_3,165
2023-12-12 00:00:00,Lunch,RevenueCenter_5,0
2023-12-12 00:00:00,Dinner,RevenueCenter_3,40
2023-12-12 00:00:00,Lunch,RevenueCenter_1,40
2023-12-12 00:00:00,Lunch,RevenueCenter_3,246
2023-12-12 00:00:00,Dinner,RevenueCenter_6,45
2023-12-12 00:00:00,Lunch,RevenueCenter_3,155
2023-12-12 00:00:00,Dinner,RevenueCenter_6,156
2023-12-12 00:00:00,BreakFast,RevenueCenter_3,90
2023-12-12 00:00:00,Lunch,RevenueCenter_1,80
2023-12-12 00:00:00,Lunch,RevenueCenter_3,245
2023-12-12 00:00:00,BreakFast,RevenueCenter_2,30
2023-12-12 00:00:00,BreakFast,RevenueCenter_2,75
2023-12-12 00:00:00,Lunch,RevenueCenter_6,90
2023-12-12 00:00:00,Lunch,RevenueCenter_6,45
2023-12-12 00:00:00,Dinner,RevenueCenter_6,90
2023-12-12 00:00:00,Dinner,RevenueCenter_6,312
2023-12-12 00:00:00,Dinner,RevenueCenter_1,128
2023-12-12 00:00:00,Dinner,RevenueCenter_6,48
2023-12-12 00:00:00,Dinner,RevenueCenter_3,0
2023-12-12 00:00:00,Dinner,RevenueCenter_6,0
2023-12-12 00:00:00,Dinner,RevenueCenter_5,40
2023-12-12 00:00:00,Dinner,RevenueCenter_6,48
2023-12-12 00:00:00,Dinner,RevenueCenter_3,145
2023-12-12 00:00:00,Dinner,RevenueCenter_6,65
2023-12-12 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,Dinner,RevenueCenter_3,43
2023-12-07 00:00:00,Dinner,RevenueCenter_3,222
2023-12-07 00:00:00,Dinner,RevenueCenter_5,130
2023-12-07 00:00:00,Lunch,RevenueCenter_2,0
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,BreakFast,RevenueCenter_1,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,76
2023-12-07 00:00:00,Dinner,RevenueCenter_1,118
2023-12-07 00:00:00,BreakFast,RevenueCenter_7,32
2023-12-07 00:00:00,Dinner,RevenueCenter_3,102
2023-12-07 00:00:00,Dinner,RevenueCenter_1,265
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,Dinner,RevenueCenter_1,80
2023-12-07 00:00:00,Dinner,RevenueCenter_3,192
2023-12-07 00:00:00,Dinner,RevenueCenter_7,17
2023-12-07 00:00:00,Dinner,RevenueCenter_3,123
2023-12-07 00:00:00,Lunch,RevenueCenter_2,30
2023-12-07 00:00:00,Lunch,RevenueCenter_5,390
2023-12-07 00:00:00,Dinner,RevenueCenter_3,48
2023-12-07 00:00:00,Dinner,RevenueCenter_1,55
2023-12-07 00:00:00,Lunch,RevenueCenter_6,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_1,351
2023-12-07 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,Lunch,RevenueCenter_1,40
2023-12-07 00:00:00,Lunch,RevenueCenter_8,5200
2023-12-07 00:00:00,Lunch,RevenueCenter_5,130
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_1,64
2023-12-07 00:00:00,BreakFast,RevenueCenter_1,45
2023-12-07 00:00:00,Dinner,RevenueCenter_3,176.25
2023-12-07 00:00:00,Dinner,RevenueCenter_3,179
2023-12-07 00:00:00,Dinner,RevenueCenter_1,324
2023-12-07 00:00:00,Dinner,RevenueCenter_5,2990
2023-12-07 00:00:00,Dinner,RevenueCenter_3,106
2023-12-07 00:00:00,Lunch,RevenueCenter_6,70
2023-12-07 00:00:00,BreakFast,RevenueCenter_5,130
2023-12-07 00:00:00,Dinner,RevenueCenter_1,56
2023-12-07 00:00:00,Dinner,RevenueCenter_3,102
2023-12-07 00:00:00,Lunch,RevenueCenter_8,3400
2023-12-07 00:00:00,Dinner,RevenueCenter_3,332
2023-12-07 00:00:00,Dinner,RevenueCenter_2,67
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Lunch,RevenueCenter_3,45
2023-12-07 00:00:00,Dinner,RevenueCenter_3,1205
2023-12-07 00:00:00,Dinner,RevenueCenter_3,392
2023-12-07 00:00:00,Dinner,RevenueCenter_5,640
2023-12-07 00:00:00,Lunch,RevenueCenter_3,57.5
2023-12-07 00:00:00,Dinner,RevenueCenter_3,383
2023-12-07 00:00:00,Dinner,RevenueCenter_3,60
2023-12-07 00:00:00,Dinner,RevenueCenter_3,550
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_7,12
2023-12-07 00:00:00,Lunch,RevenueCenter_8,1300
2023-12-07 00:00:00,Dinner,RevenueCenter_3,96
2023-12-07 00:00:00,Dinner,RevenueCenter_3,163.8
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,71
2023-12-07 00:00:00,Lunch,RevenueCenter_3,58
2023-12-07 00:00:00,Lunch,RevenueCenter_5,105
2023-12-07 00:00:00,Dinner,RevenueCenter_3,158
2023-12-07 00:00:00,Lunch,RevenueCenter_3,138
2023-12-07 00:00:00,Lunch,RevenueCenter_8,1750
2023-12-07 00:00:00,Dinner,RevenueCenter_3,78
2023-12-07 00:00:00,Dinner,RevenueCenter_1,45
2023-12-07 00:00:00,Lunch,RevenueCenter_1,170
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,Lunch,RevenueCenter_5,390
2023-12-07 00:00:00,Dinner,RevenueCenter_5,130
2023-12-07 00:00:00,Dinner,RevenueCenter_2,45
2023-12-07 00:00:00,Dinner,RevenueCenter_5,75
2023-12-07 00:00:00,Lunch,RevenueCenter_6,40
2023-12-07 00:00:00,Lunch,RevenueCenter_3,150
2023-12-07 00:00:00,Dinner,RevenueCenter_3,40
2023-12-07 00:00:00,Dinner,RevenueCenter_3,191
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Lunch,RevenueCenter_1,285
2023-12-07 00:00:00,Lunch,RevenueCenter_1,85
2023-12-07 00:00:00,Dinner,RevenueCenter_7,16
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,297
2023-12-07 00:00:00,Dinner,RevenueCenter_3,110
2023-12-07 00:00:00,Dinner,RevenueCenter_1,90
2023-12-07 00:00:00,Dinner,RevenueCenter_2,105
2023-12-07 00:00:00,Dinner,RevenueCenter_1,64
2023-12-07 00:00:00,Lunch,RevenueCenter_8,2000
2023-12-07 00:00:00,Dinner,RevenueCenter_6,40
2023-12-07 00:00:00,Lunch,RevenueCenter_3,48
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,35
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Lunch,RevenueCenter_4,0
2023-12-07 00:00:00,Lunch,RevenueCenter_1,103
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,Dinner,RevenueCenter_6,96
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,Lunch,RevenueCenter_6,120
2023-12-07 00:00:00,Lunch,RevenueCenter_1,360
2023-12-07 00:00:00,Dinner,RevenueCenter_6,161
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,96
2023-12-07 00:00:00,Dinner,RevenueCenter_5,40
2023-12-07 00:00:00,Dinner,RevenueCenter_1,72
2023-12-07 00:00:00,Lunch,RevenueCenter_1,160
2023-12-07 00:00:00,Dinner,RevenueCenter_3,258
2023-12-07 00:00:00,Dinner,RevenueCenter_5,650
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,155
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,104
2023-12-07 00:00:00,Lunch,RevenueCenter_7,45
2023-12-07 00:00:00,Dinner,RevenueCenter_3,192
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_1,477
2023-12-07 00:00:00,Lunch,RevenueCenter_6,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_5,130
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,80
2023-12-07 00:00:00,BreakFast,RevenueCenter_7,25
2023-12-07 00:00:00,BreakFast,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_2,169
2023-12-07 00:00:00,Lunch,RevenueCenter_2,142
2023-12-07 00:00:00,Dinner,RevenueCenter_3,268.1
2023-12-07 00:00:00,Lunch,RevenueCenter_6,58
2023-12-07 00:00:00,Lunch,RevenueCenter_3,50
2023-12-07 00:00:00,Dinner,RevenueCenter_7,9
2023-12-07 00:00:00,Dinner,RevenueCenter_4,0
2023-12-07 00:00:00,Lunch,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,370
2023-12-07 00:00:00,Dinner,RevenueCenter_1,56
2023-12-07 00:00:00,Lunch,RevenueCenter_1,185
2023-12-07 00:00:00,Lunch,RevenueCenter_5,262.5
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Lunch,RevenueCenter_1,0
2023-12-07 00:00:00,Lunch,RevenueCenter_2,115
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,45
2023-12-07 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,54.6
2023-12-07 00:00:00,Dinner,RevenueCenter_3,192
2023-12-07 00:00:00,Dinner,RevenueCenter_3,192
2023-12-07 00:00:00,Dinner,RevenueCenter_3,95
2023-12-07 00:00:00,Dinner,RevenueCenter_3,450
2023-12-07 00:00:00,Dinner,RevenueCenter_1,203
2023-12-07 00:00:00,Lunch,RevenueCenter_3,27.5
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_7,100
2023-12-07 00:00:00,BreakFast,RevenueCenter_5,15252
2023-12-07 00:00:00,BreakFast,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,20
2023-12-07 00:00:00,Lunch,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,10
2023-12-07 00:00:00,BreakFast,RevenueCenter_6,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_2,15
2023-12-07 00:00:00,Lunch,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,BreakFast,RevenueCenter_1,5
2023-12-07 00:00:00,Lunch,RevenueCenter_5,20
2023-12-07 00:00:00,Dinner,RevenueCenter_3,2
2023-12-07 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,Lunch,RevenueCenter_5,17
2023-12-07 00:00:00,Dinner,RevenueCenter_5,0
2023-12-07 00:00:00,Lunch,RevenueCenter_6,0
2023-12-07 00:00:00,Dinner,RevenueCenter_2,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,0
2023-12-07 00:00:00,Dinner,RevenueCenter_1,0
2023-12-07 00:00:00,Dinner,RevenueCenter_6,4
2023-12-07 00:00:00,Lunch,RevenueCenter_1,0
2023-12-07 00:00:00,Lunch,RevenueCenter_6,0
2023-12-07 00:00:00,Lunch,RevenueCenter_6,10
2023-12-07 00:00:00,Dinner,RevenueCenter_3,8
2023-12-07 00:00:00,BreakFast,RevenueCenter_5,0
2023-12-07 00:00:00,Dinner,RevenueCenter_3,3
2023-12-07 00:00:00,Dinner,RevenueCenter_2,4
2023-12-07 00:00:00,Lunch,RevenueCenter_1,10
2023-12-07 00:00:00,Dinner,RevenueCenter_6,4
2023-12-07 00:00:00,Dinner,RevenueCenter_3,30
2023-12-06 00:00:00,Dinner,RevenueCenter_3,414
2023-12-06 00:00:00,Dinner,RevenueCenter_3,205
2023-12-06 00:00:00,Dinner,RevenueCenter_3,342
2023-12-06 00:00:00,Lunch,RevenueCenter_6,100
2023-12-06 00:00:00,Lunch,RevenueCenter_1,49
2023-12-06 00:00:00,Lunch,RevenueCenter_5,80
2023-12-06 00:00:00,Lunch,RevenueCenter_1,0
2023-12-06 00:00:00,BreakFast,RevenueCenter_1,280
2023-12-06 00:00:00,Dinner,RevenueCenter_1,76.5
2023-12-06 00:00:00,Dinner,RevenueCenter_3,570
2023-12-06 00:00:00,Lunch,RevenueCenter_8,2000
2023-12-06 00:00:00,Lunch,RevenueCenter_3,60
2023-12-06 00:00:00,Lunch,RevenueCenter_5,0
2023-12-06 00:00:00,Lunch,RevenueCenter_3,91
2023-12-06 00:00:00,Lunch,RevenueCenter_6,175
2023-12-06 00:00:00,Lunch,RevenueCenter_2,170
2023-12-06 00:00:00,Lunch,RevenueCenter_5,40
2023-12-06 00:00:00,Dinner,RevenueCenter_1,117
2023-12-06 00:00:00,Dinner,RevenueCenter_3,40
2023-12-06 00:00:00,Dinner,RevenueCenter_3,122
2023-12-06 00:00:00,Dinner,RevenueCenter_3,40
2023-12-06 00:00:00,BreakFast,RevenueCenter_3,48
2023-12-06 00:00:00,Dinner,RevenueCenter_3,0
2023-12-06 00:00:00,Lunch,RevenueCenter_3,54
2023-12-06 00:00:00,Lunch,RevenueCenter_4,0
2023-12-06 00:00:00,Dinner,RevenueCenter_6,77
2023-12-06 00:00:00,Lunch,RevenueCenter_3,48
2023-12-06 00:00:00,Lunch,RevenueCenter_3,118
2023-12-06 00:00:00,Dinner,RevenueCenter_1,120
2023-12-06 00:00:00,Lunch,RevenueCenter_5,0
2023-12-06 00:00:00,Dinner,RevenueCenter_3,427
2023-12-06 00:00:00,BreakFast,RevenueCenter_1,115
2023-12-06 00:00:00,Dinner,RevenueCenter_2,35
2023-12-06 00:00:00,Lunch,RevenueCenter_3,52
2023-12-06 00:00:00,Dinner,RevenueCenter_1,78
2023-12-06 00:00:00,Dinner,RevenueCenter_1,229
2023-12-06 00:00:00,Dinner,RevenueCenter_3,273
2023-12-06 00:00:00,Dinner,RevenueCenter_3,79
2023-12-06 00:00:00,BreakFast,RevenueCenter_6,60
2023-12-06 00:00:00,Dinner,RevenueCenter_5,40
2023-12-06 00:00:00,BreakFast,RevenueCenter_1,221
2023-12-06 00:00:00,BreakFast,RevenueCenter_6,0
2023-12-06 00:00:00,BreakFast,RevenueCenter_3,270
2023-12-06 00:00:00,Dinner,RevenueCenter_3,1650
2023-12-06 00:00:00,Dinner,RevenueCenter_1,75
2023-12-06 00:00:00,Dinner,RevenueCenter_1,0
2023-12-06 00:00:00,Lunch,RevenueCenter_3,50
2023-12-06 00:00:00,Dinner,RevenueCenter_3,265
2023-12-06 00:00:00,Dinner,RevenueCenter_3,0
2023-12-06 00:00:00,Dinner,RevenueCenter_3,90
2023-12-06 00:00:00,Dinner,RevenueCenter_5,150
2023-12-06 00:00:00,Dinner,RevenueCenter_1,40
2023-12-06 00:00:00,Lunch,RevenueCenter_1,0
2023-12-06 00:00:00,Dinner,RevenueCenter_3,381
2023-12-06 00:00:00,Dinner,RevenueCenter_3,388
2023-12-06 00:00:00,Dinner,RevenueCenter_8,27000
2023-12-06 00:00:00,Dinner,RevenueCenter_5,300
2023-12-06 00:00:00,Lunch,RevenueCenter_2,185
2023-12-06 00:00:00,Dinner,RevenueCenter_3,170.75
2023-12-06 00:00:00,Dinner,RevenueCenter_3,150
2023-12-06 00:00:00,Dinner,RevenueCenter_3,43
2023-12-06 00:00:00,Dinner,RevenueCenter_3,0
2023-12-06 00:00:00,Lunch,RevenueCenter_5,0
2023-12-06 00:00:00,Dinner,RevenueCenter_3,777
2023-12-06 00:00:00,Dinner,RevenueCenter_3,75
2023-12-06 00:00:00,Lunch,RevenueCenter_1,40
2023-12-06 00:00:00,Dinner,RevenueCenter_3,99
2023-12-06 00:00:00,Dinner,RevenueCenter_3,0
2023-12-06 00:00:00,Dinner,RevenueCenter_3,162
2023-12-06 00:00:00,BreakFast,RevenueCenter_2,0
2023-12-06 00:00:00,BreakFast,RevenueCenter_1,140
2023-12-06 00:00:00,Dinner,RevenueCenter_5,130
2023-12-06 00:00:00,Lunch,RevenueCenter_8,5760
2023-12-06 00:00:00,Lunch,RevenueCenter_5,300
2023-12-06 00:00:00,Lunch,RevenueCenter_2,30
2023-12-06 00:00:00,Lunch,RevenueCenter_2,154
2023-12-06 00:00:00,Lunch,RevenueCenter_5,0
2023-12-06 00:00:00,Lunch,RevenueCenter_5,0
2023-12-06 00:00:00,Lunch,RevenueCenter_8,1300
2023-12-06 00:00:00,BreakFast,RevenueCenter_3,48
2023-12-06 00:00:00,Dinner,RevenueCenter_1,155
2023-12-06 00:00:00,Dinner,RevenueCenter_1,0
2023-12-06 00:00:00,Dinner,RevenueCenter_2,126
2023-12-06 00:00:00,Dinner,RevenueCenter_5,40
2023-12-06 00:00:00,BreakFast,RevenueCenter_1,100
2023-12-06 00:00:00,Dinner,RevenueCenter_3,48
2023-12-06 00:00:00,Dinner,RevenueCenter_1,56
2023-12-18 00:00:00,BreakFast,RevenueCenter_5,15135
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,48
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,260
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Dinner,RevenueCenter_6,30
2023-12-18 00:00:00,Dinner,RevenueCenter_3,134
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,96
2023-12-18 00:00:00,BreakFast,RevenueCenter_5,0
2023-12-18 00:00:00,Lunch,RevenueCenter_3,1609
2023-12-18 00:00:00,Lunch,RevenueCenter_1,16
2023-12-18 00:00:00,Lunch,RevenueCenter_3,90
2023-12-18 00:00:00,Dinner,RevenueCenter_3,45
2023-12-18 00:00:00,Dinner,RevenueCenter_3,40
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,140
2023-12-18 00:00:00,Dinner,RevenueCenter_5,286
2023-12-18 00:00:00,Dinner,RevenueCenter_3,40
2023-12-18 00:00:00,Lunch,RevenueCenter_2,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,234
2023-12-18 00:00:00,Dinner,RevenueCenter_1,240
2023-12-18 00:00:00,Lunch,RevenueCenter_5,300
2023-12-18 00:00:00,Lunch,RevenueCenter_3,27.5
2023-12-18 00:00:00,Lunch,RevenueCenter_3,96
2023-12-18 00:00:00,Dinner,RevenueCenter_7,9
2023-12-18 00:00:00,Dinner,RevenueCenter_2,0
2023-12-18 00:00:00,Lunch,RevenueCenter_6,222.6
2023-12-18 00:00:00,BreakFast,RevenueCenter_2,50
2023-12-18 00:00:00,Dinner,RevenueCenter_3,130
2023-12-18 00:00:00,Dinner,RevenueCenter_3,987
2023-12-18 00:00:00,Dinner,RevenueCenter_1,110
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,90
2023-12-18 00:00:00,Dinner,RevenueCenter_5,0
2023-12-18 00:00:00,BreakFast,RevenueCenter_2,30
2023-12-18 00:00:00,Dinner,RevenueCenter_3,48
2023-12-18 00:00:00,Dinner,RevenueCenter_3,205
2023-12-18 00:00:00,Dinner,RevenueCenter_3,163.8
2023-12-18 00:00:00,BreakFast,RevenueCenter_7,25
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,110
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Lunch,RevenueCenter_2,0
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,0
2023-12-18 00:00:00,Lunch,RevenueCenter_8,1500
2023-12-18 00:00:00,Lunch,RevenueCenter_8,48750
2023-12-18 00:00:00,Dinner,RevenueCenter_1,40
2023-12-18 00:00:00,Lunch,RevenueCenter_2,50
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Dinner,RevenueCenter_1,140
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Dinner,RevenueCenter_2,105
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,Dinner,RevenueCenter_1,357
2023-12-18 00:00:00,Dinner,RevenueCenter_5,225
2023-12-18 00:00:00,Lunch,RevenueCenter_2,44.5
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,85
2023-12-18 00:00:00,Dinner,RevenueCenter_3,108
2023-12-18 00:00:00,Dinner,RevenueCenter_3,96
2023-12-18 00:00:00,Dinner,RevenueCenter_7,12
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,48
2023-12-18 00:00:00,Dinner,RevenueCenter_3,1533.75
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Dinner,RevenueCenter_5,392
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,90
2023-12-18 00:00:00,BreakFast,RevenueCenter_5,130
2023-12-18 00:00:00,BreakFast,RevenueCenter_2,30
2023-12-18 00:00:00,Lunch,RevenueCenter_2,254
2023-12-18 00:00:00,Lunch,RevenueCenter_6,42
2023-12-18 00:00:00,Dinner,RevenueCenter_1,40
2023-12-18 00:00:00,Dinner,RevenueCenter_6,270
2023-12-18 00:00:00,Dinner,RevenueCenter_6,39
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,Lunch,RevenueCenter_1,105
2023-12-18 00:00:00,Lunch,RevenueCenter_3,102
2023-12-18 00:00:00,Dinner,RevenueCenter_3,78
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Dinner,RevenueCenter_1,90
2023-12-18 00:00:00,Dinner,RevenueCenter_3,235
2023-12-18 00:00:00,Dinner,RevenueCenter_3,104.5
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Lunch,RevenueCenter_4,0
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Lunch,RevenueCenter_5,15
2023-12-18 00:00:00,Lunch,RevenueCenter_5,175
2023-12-18 00:00:00,Lunch,RevenueCenter_1,40
2023-12-18 00:00:00,Lunch,RevenueCenter_5,0
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,Lunch,RevenueCenter_6,26
2023-12-18 00:00:00,Dinner,RevenueCenter_5,75
2023-12-18 00:00:00,Dinner,RevenueCenter_6,338
2023-12-18 00:00:00,Lunch,RevenueCenter_6,187
2023-12-18 00:00:00,Dinner,RevenueCenter_3,96
2023-12-18 00:00:00,Dinner,RevenueCenter_3,139
2023-12-18 00:00:00,Dinner,RevenueCenter_1,78
2023-12-18 00:00:00,Dinner,RevenueCenter_3,103.5
2023-12-18 00:00:00,Dinner,RevenueCenter_3,75.6
2023-12-18 00:00:00,Dinner,RevenueCenter_7,48
2023-12-18 00:00:00,Lunch,RevenueCenter_2,0
2023-12-18 00:00:00,BreakFast,RevenueCenter_3,230
2023-12-18 00:00:00,Dinner,RevenueCenter_1,40
2023-12-18 00:00:00,Dinner,RevenueCenter_3,780
2023-12-18 00:00:00,BreakFast,RevenueCenter_3,216
2023-12-18 00:00:00,Dinner,RevenueCenter_5,202
2023-12-18 00:00:00,Dinner,RevenueCenter_5,75
2023-12-18 00:00:00,Dinner,RevenueCenter_4,0
2023-12-18 00:00:00,Dinner,RevenueCenter_1,30
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Dinner,RevenueCenter_3,150
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,80
2023-12-18 00:00:00,Dinner,RevenueCenter_1,195
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Lunch,RevenueCenter_6,48
2023-12-18 00:00:00,Dinner,RevenueCenter_3,40
2023-12-18 00:00:00,Dinner,RevenueCenter_5,202
2023-12-18 00:00:00,Dinner,RevenueCenter_1,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,110
2023-12-18 00:00:00,Dinner,RevenueCenter_5,300
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Dinner,RevenueCenter_5,40
2023-12-18 00:00:00,Lunch,RevenueCenter_1,0
2023-12-18 00:00:00,BreakFast,RevenueCenter_1,0
2023-12-18 00:00:00,Lunch,RevenueCenter_3,102
2023-12-18 00:00:00,Dinner,RevenueCenter_3,4
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,10
2023-12-18 00:00:00,Dinner,RevenueCenter_6,27.4
2023-12-18 00:00:00,Dinner,RevenueCenter_3,2
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,10
2023-12-18 00:00:00,Dinner,RevenueCenter_3,50
2023-12-18 00:00:00,Dinner,RevenueCenter_3,0
2023-12-18 00:00:00,Dinner,RevenueCenter_2,0
2023-12-18 00:00:00,Lunch,RevenueCenter_2,0
2023-12-18 00:00:00,Dinner,RevenueCenter_3,2
2023-12-18 00:00:00,BreakFast,RevenueCenter_6,5
2023-12-18 00:00:00,Lunch,RevenueCenter_6,2
2023-12-18 00:00:00,Dinner,RevenueCenter_6,7
2023-12-18 00:00:00,Lunch,RevenueCenter_6,14
2023-12-18 00:00:00,Dinner,RevenueCenter_3,4
2023-12-18 00:00:00,Dinner,RevenueCenter_5,0
2023-12-18 00:00:00,Lunch,RevenueCenter_6,10
2023-12-18 00:00:00,Dinner,RevenueCenter_1,22
